symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
KAYNES,3252.43,V+N,-2.44,below,3173.0,3252.43,3252.47,3252.5,3252.43,0.002,1.6,0.046,1,2026-07-22,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
VEDL,264.62,V+N,-0.18,below,264.15,264.62,264.63,264.65,264.62,0.013,2.5,0.03,1,2026-07-23,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
JSL,738.12,V+N,-2.2,below,721.9,738.12,738.22,738.31,738.12,0.025,2.7,0.041,1,2026-07-22,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
JINDALSTEL,1044.65,V+N,-0.21,below,1042.5,1044.65,1044.77,1044.88,1044.65,0.022,3.3,0.034,1,2026-07-22,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
MANAPPURAM,352.48,V+N,-0.93,below,349.2,352.48,352.52,352.55,352.48,0.019,3.3,0.026,1,2026-07-23,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
BHEL,416.53,V+N,-1.01,below,412.3,416.53,416.6,416.68,416.53,0.036,3.6,0.052,1,2026-07-22,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
HDFCBANK,747.12,V+N,-0.1,below,746.35,747.12,747.17,747.21,747.12,0.011,3.8,0.019,1,2026-07-23,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
PARADEEP,139.25,V+N,-2.74,below,135.44,139.25,139.27,139.29,139.25,0.029,4.1,0.04,1,2026-07-22,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
CGCL,243.77,V+N,-1.65,below,239.75,243.77,243.83,243.89,243.77,0.048,4.7,0.049,1,2026-07-23,2026-07-24,True,True,5.0,2026-07-24T12:52:21+05:30
SHRIRAMFIN,1034.08,V+W,-2.28,below,1010.5,1034.08,1042.37,1050.65,1034.08,1.589,97.0,0.038,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
BANDHANBNK,167.37,V+W,-0.93,below,165.82,167.37,168.9,170.43,167.37,1.81,98.4,0.027,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
AAVAS,1457.65,V+W,-5.47,below,1377.9,1457.65,1471.3,1484.95,1457.65,1.856,98.6,0.027,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
HFCL,209.57,V+W,-6.16,below,196.66,209.57,212.14,214.7,209.57,2.418,98.9,0.028,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
OFSS,10963.83,V+W,-2.42,below,10699.0,10963.83,11076.67,11189.5,10963.83,2.037,99.5,0.024,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
CIEINDIA,426.38,V+W,-2.36,below,416.3,426.38,433.77,441.15,426.38,3.404,99.7,0.025,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
GAIL,172.0,V,-1.05,below,170.19,172.0,172.02,172.03,172.0,0.015,5.5,0.015,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
TATACAP,347.38,V,-2.49,below,338.75,347.38,347.42,347.45,347.38,0.019,5.7,0.016,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
LALPATHLAB,1699.55,V,-1.6,below,1672.3,1699.55,1700.1,1700.65,1699.55,0.065,6.6,0.044,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
THELEELA,491.18,V,-4.8,below,467.6,491.18,491.32,491.45,491.18,0.054,7.7,0.033,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
HONASA,456.07,V,-0.55,below,453.55,456.07,456.27,456.46,456.07,0.084,8.2,0.054,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
ZYDUSLIFE,1125.55,V,-1.72,below,1106.2,1125.55,1125.8,1126.05,1125.55,0.044,8.5,0.024,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
FLUOROCHEM,4591.48,V,-0.77,below,4556.0,4591.48,4592.57,4593.65,4591.48,0.047,9.0,0.022,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
JSWENERGY,557.51,V,-0.87,below,552.65,557.51,557.67,557.82,557.51,0.057,9.0,0.025,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
APOLLOTYRE,426.15,V,-1.68,below,419.0,426.15,426.3,426.45,426.15,0.07,9.6,0.038,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
AIAENG,4621.5,V,-0.68,below,4590.0,4621.5,4623.17,4624.83,4621.5,0.072,9.9,0.041,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
IFCI,71.19,V,-1.17,below,70.36,71.19,71.25,71.3,71.19,0.15,9.9,0.102,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
PNBHOUSING,1081.5,V,-2.15,below,1058.3,1081.5,1081.77,1082.03,1081.5,0.049,10.4,0.027,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
HINDZINC,535.64,V,-1.47,below,527.75,535.64,535.88,536.12,535.64,0.09,10.7,0.038,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
LTFOODS,378.15,V,-0.78,below,375.2,378.15,378.32,378.48,378.15,0.088,11.0,0.036,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
NHPC,80.18,V,-0.62,below,79.68,80.18,80.21,80.25,80.18,0.083,11.8,0.038,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
COROMANDEL,2036.05,V,-2.24,below,1990.4,2036.05,2037.13,2038.22,2036.05,0.106,12.1,0.04,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
BHARTIARTL,1947.75,V,-2.91,below,1891.1,1947.75,1948.17,1948.58,1947.75,0.043,12.6,0.013,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
HINDCOPPER,492.14,V,-1.87,below,482.95,492.14,492.48,492.82,492.14,0.139,12.9,0.032,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
NCC,137.82,V,-0.16,below,137.59,137.82,137.88,137.95,137.82,0.097,12.9,0.027,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
POLICYBZR,1549.13,V,-1.62,below,1524.0,1549.13,1550.07,1551.0,1549.13,0.12,13.2,0.039,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
JUBLPHARMA,989.48,V,-2.02,below,969.5,989.48,989.97,990.45,989.48,0.098,13.4,0.023,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
RBLBANK,354.02,V,-0.65,below,351.7,354.02,354.18,354.35,354.02,0.094,13.4,0.032,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
SONATSOFTW,295.79,V,-2.75,below,287.65,295.79,295.98,296.18,295.79,0.13,13.7,0.026,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
SUMICHEM,531.58,V,-1.42,below,524.05,531.58,531.97,532.35,531.58,0.144,14.2,0.041,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
GRASIM,3161.85,V,-2.18,below,3093.0,3161.85,3163.33,3164.82,3161.85,0.094,15.1,0.017,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
COHANCE,438.48,V,-4.67,below,418.0,438.48,438.87,439.25,438.48,0.175,15.9,0.022,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
CCL,1203.77,V,-2.15,below,1177.9,1203.77,1204.33,1204.9,1203.77,0.094,16.2,0.015,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
GODREJIND,1352.2,V,-1.34,below,1334.1,1352.2,1353.1,1354.0,1352.2,0.133,16.4,0.047,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
BAYERCROP,4277.82,V,-0.89,below,4239.8,4277.82,4280.03,4282.25,4277.82,0.104,16.7,0.031,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
HUDCO,196.98,V,-1.15,below,194.72,196.98,197.13,197.28,196.98,0.152,17.5,0.036,1,2026-07-23,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
GODIGIT,283.21,V,-8.09,below,260.3,283.21,283.42,283.62,283.21,0.147,17.8,0.031,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
ZENTEC,1816.4,V,-2.55,below,1770.0,1816.4,1818.1,1819.8,1816.4,0.187,17.8,0.017,1,2026-07-22,2026-07-24,True,False,5.0,2026-07-24T12:52:21+05:30
