symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
BLUEJET,596.23,V+N,2.28,above,609.8,596.23,596.2,596.23,596.18,0.008,1.9,0.042,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
GABRIEL,1420.55,V+N,-1.8,below,1395.0,1420.55,1420.57,1420.58,1420.55,0.002,2.2,0.033,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
LUPIN,2201.98,V+N,-0.34,below,2194.5,2201.98,2202.17,2202.35,2201.98,0.017,3.0,0.027,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
IOC,135.93,V+N,0.42,above,136.5,135.93,135.92,135.93,135.91,0.012,3.8,0.021,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
LTF,317.12,V+N,1.46,above,321.75,317.12,317.08,317.12,317.05,0.021,3.8,0.028,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
JKTYRE,374.85,V+N,1.69,above,381.2,374.85,374.8,374.85,374.75,0.027,4.4,0.034,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
GESHIP,1311.08,V+N,0.99,above,1324.0,1311.08,1310.87,1311.08,1310.65,0.033,4.7,0.034,1,2026-08-21,2026-08-24,True,True,5.0,2026-08-24T10:59:14+05:30
HDFCLIFE,551.87,V+W,0.49,above,554.55,551.87,548.93,551.87,546.0,1.069,97.3,0.02,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
THELEELA,557.21,V+W,1.32,above,564.55,557.21,552.72,557.21,548.23,1.625,98.0,0.03,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
NCC,148.28,V+W,0.71,above,149.33,148.28,146.99,148.28,145.71,1.746,98.9,0.027,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
COCHINSHIP,1480.05,V,0.92,above,1493.6,1480.05,1479.6,1480.05,1479.15,0.061,6.3,0.043,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
LTTS,3603.73,V,0.73,above,3630.0,3603.73,3602.87,3603.73,3602.0,0.048,6.3,0.042,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
JINDALSTEL,1127.52,V,1.21,above,1141.2,1127.52,1127.23,1127.52,1126.95,0.05,7.9,0.034,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
NH,1815.27,V,2.66,above,1863.5,1815.27,1814.73,1815.27,1814.2,0.059,8.5,0.034,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
MUTHOOTFIN,3025.05,V,4.87,above,3172.5,3025.05,3024.03,3025.05,3023.02,0.067,9.3,0.04,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
ITCHOTELS,165.18,V,0.71,above,166.34,165.18,165.11,165.18,165.04,0.079,9.9,0.038,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
ADANIENT,2996.08,V,0.59,above,3013.8,2996.08,2995.17,2996.08,2994.25,0.061,10.7,0.026,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
CRAFTSMAN,10639.33,V,0.64,above,10707.0,10639.33,10634.17,10639.33,10629.0,0.097,11.8,0.053,1,2026-08-21,2026-08-24,True,False,5.0,2026-08-24T10:59:14+05:30
