symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
MAHABANK,81.72,V+N,4.75,above,85.6,81.72,81.71,81.72,81.71,0.016,2.7,0.037,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
PCBL,321.23,V+N,1.38,above,325.65,321.23,321.18,321.23,321.14,0.026,2.7,0.05,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
AXISBANK,1235.15,V+N,1.61,above,1255.0,1235.15,1235.1,1235.15,1235.05,0.008,3.0,0.023,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
CPPLUS,3393.18,V+N,4.04,above,3530.3,3393.18,3392.87,3393.18,3392.55,0.019,3.0,0.037,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
PNB,115.96,V+N,0.64,above,116.7,115.96,115.95,115.96,115.94,0.014,3.0,0.033,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
GLAXO,2963.8,V+N,2.38,above,3034.4,2963.8,2963.67,2963.8,2963.53,0.009,3.6,0.019,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
COHANCE,445.5,V+N,3.78,above,462.35,445.5,445.47,445.5,445.43,0.015,4.1,0.022,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-28T02:06:59+05:30
BAJAJHLDNG,11210.17,V+W,2.94,above,11540.0,11210.17,11130.33,11210.17,11050.5,1.435,97.8,0.025,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
ADANIENT,3085.42,V+W,0.86,above,3112.0,3085.42,3060.83,3085.42,3036.25,1.606,98.9,0.026,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
PAYTM,1700.33,V+W,0.92,above,1716.0,1700.33,1682.67,1700.33,1665.0,2.1,98.9,0.053,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
CYIENT,967.31,V+W,8.31,above,1047.7,967.31,955.57,967.31,943.83,2.458,99.7,0.024,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
ICICIPRULI,509.92,V,1.01,above,515.05,509.92,509.85,509.92,509.77,0.029,5.8,0.023,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
BSE,3304.65,V,0.63,above,3325.6,3304.65,3304.1,3304.65,3303.55,0.033,6.3,0.022,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
MAPMYINDIA,964.02,V,4.61,above,1008.5,964.02,963.73,964.02,963.45,0.059,7.9,0.031,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
MEDANTA,1404.1,V,3.9,above,1458.9,1404.1,1403.8,1404.1,1403.5,0.043,7.9,0.028,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
CEATLTD,3535.9,V,1.37,above,3584.3,3535.9,3534.9,3535.9,3533.9,0.057,8.5,0.033,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
J&KBANK,149.46,V,1.72,above,152.04,149.46,149.41,149.46,149.35,0.076,8.5,0.029,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
OLECTRA,1293.05,V,2.58,above,1326.4,1293.05,1292.63,1293.05,1292.22,0.064,8.5,0.033,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
SUZLON,46.73,V,0.44,above,46.94,46.73,46.72,46.73,46.7,0.064,8.8,0.033,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
M&MFIN,381.88,V,0.91,above,385.35,381.88,381.73,381.88,381.59,0.074,9.3,0.037,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
SYRMA,1457.0,V,1.17,above,1474.1,1457.0,1455.9,1457.0,1454.8,0.151,14.2,0.045,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-28T02:06:59+05:30
