symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
INDIAMART,1756.05,V+N,0.52,above,1765.1,1756.05,1755.83,1756.05,1755.62,0.025,4.9,0.025,1,2026-08-31,2026-09-01,True,True,5.0,2026-09-01T15:10:24+05:30
DLF,677.52,V+W,-0.38,below,674.95,677.52,682.03,686.54,677.52,1.322,97.3,0.028,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
ICICIPRULI,507.52,V+W,-2.43,below,495.2,507.52,510.7,513.87,507.52,1.243,97.8,0.023,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
AXISBANK,1275.60,V+W,-1.43,below,1257.3,1275.6,1283.73,1291.87,1275.6,1.267,98.6,0.023,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
POLYCAB,9217.50,V+W,-3.19,below,8923.5,9217.5,9293.33,9369.17,9217.5,1.632,98.6,0.033,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
ITC,261.02,V+W,2.14,above,266.6,261.02,259.18,261.02,257.34,1.421,99.2,0.021,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
ADANIENSOL,1446.65,V+W,-4.65,below,1379.4,1446.65,1475.9,1505.15,1446.65,3.964,99.5,0.031,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
CRAFTSMAN,11212.50,V,0.56,above,11275.0,11212.5,11207.83,11212.5,11203.17,0.083,9.6,0.053,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
PHOENIXLTD,1897.95,V,-0.82,below,1882.3,1897.95,1898.63,1899.32,1897.95,0.072,9.6,0.045,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
PINELABS,164.18,V,-2.77,below,159.64,164.18,164.33,164.48,164.18,0.183,16.0,0.054,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
HCLTECH,1311.52,V,3.07,above,1351.8,1311.52,1310.83,1311.52,1310.15,0.104,16.4,0.028,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
IEX,120.57,V,-1.2,below,119.12,120.57,120.64,120.72,120.57,0.119,20.5,0.028,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
INOXWIND,70.46,V,-1.72,below,69.25,70.46,70.56,70.65,70.46,0.265,31.0,0.041,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
SWANCORP,293.77,V,-1.3,below,289.95,293.77,294.25,294.72,293.77,0.323,32.3,0.032,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
IOB,32.51,V,-0.86,below,32.23,32.51,32.55,32.59,32.51,0.246,34.8,0.034,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
AFFLE,1600.32,V,-2.01,below,1568.2,1600.32,1602.73,1605.15,1600.32,0.302,36.7,0.028,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
GRAPHITE,701.12,V,4.78,above,734.65,701.12,699.7,701.12,698.27,0.407,43.6,0.023,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
INDIACEM,371.36,V,-3.1,below,359.85,371.36,372.07,372.77,371.36,0.381,47.1,0.031,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
ITI,271.54,V,-1.03,below,268.75,271.54,272.13,272.72,271.54,0.435,49.0,0.033,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
BDL,1278.43,V,-2.22,below,1250.0,1278.43,1281.87,1285.3,1278.43,0.536,51.5,0.053,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
CHENNPETRO,1362.45,V,1.81,above,1387.1,1362.45,1357.5,1362.45,1352.55,0.729,58.9,0.026,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
BIKAJI,622.00,V,-3.56,below,599.85,622.0,623.23,624.47,622.0,0.396,59.7,0.018,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
CUMMINSIND,5117.33,V,-0.56,below,5088.5,5117.33,5129.67,5142.0,5117.33,0.481,60.3,0.018,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
REDINGTON,358.99,V,-2.5,below,350.0,358.99,360.23,361.48,358.99,0.689,60.5,0.038,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
BAJAJHFL,84.17,V,-1.58,below,82.84,84.17,84.31,84.46,84.17,0.348,62.7,0.024,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
COHANCE,454.51,V,1.55,above,461.55,454.51,453.07,454.51,451.62,0.636,63.6,0.022,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
MFSL,1561.60,V,-2.05,below,1529.6,1561.6,1565.43,1569.27,1561.6,0.49,66.3,0.019,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
GLAXO,3059.27,V,-1.95,below,2999.7,3059.27,3068.43,3077.6,3059.27,0.597,67.1,0.016,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
JBMA,626.06,V,-0.98,below,619.9,626.06,628.02,629.98,626.06,0.624,68.2,0.033,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
TARIL,315.21,V,-1.8,below,309.55,315.21,316.62,318.03,315.21,0.89,68.2,0.054,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
LAURUSLABS,1898.40,V,-2.19,below,1856.9,1898.4,1903.93,1909.47,1898.4,0.581,69.3,0.018,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
ICICIAMC,3076.50,V,-2.06,below,3013.2,3076.5,3087.9,3099.3,3076.5,0.738,74.3,0.035,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
FIRSTCRY,183.45,V,-3.07,below,177.83,183.45,184.5,185.54,183.45,1.131,84.9,0.06,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
BAJAJ-AUTO,12087.83,V,1.89,above,12316.0,12087.83,12045.67,12087.83,12003.5,0.7,86.0,0.028,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
WELSPUNLIV,195.03,V,1.66,above,198.27,195.03,193.84,195.03,192.65,1.223,89.9,0.044,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
DRREDDY,1166.25,V,0.36,above,1170.5,1166.25,1162.3,1166.25,1158.35,0.68,91.0,0.017,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
WOCKPHARMA,1897.32,V,-2.28,below,1854.0,1897.32,1910.93,1924.55,1897.32,1.425,92.9,0.059,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
MANKIND,2381.40,V,-0.9,below,2360.0,2381.4,2394.0,2406.6,2381.4,1.053,93.2,0.038,1,2026-08-31,2026-09-01,True,False,5.0,2026-09-01T15:10:24+05:30
