symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
WAAREEENER,1H,bullish,standard,2613.7,2596.1,0.68,3.56,2596.1,2515.6,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
ABDL,1H,bullish,standard,627.2,616.8,1.69,2.95,616.8,589.0,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
GROWW,1H,bullish,standard,199.7,197.8,0.96,2.04,197.8,192.2,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
ANURAS,1H,bearish,standard,1212.1,1216.9,-0.39,3.24,1238.5,1216.9,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
HOMEFIRST,1H,bearish,standard,1176.4,1178.1,-0.14,1.37,1239.6,1178.1,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
PINELABS,1D,bullish,standard,197.69,176.7,11.88,11.58,176.7,155.1,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
GRANULES,1D,bullish,standard,903.5,901.8,0.19,9.03,901.8,816.0,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
YESBANK,1D,bullish,standard,23.6,23.02,2.52,4.14,23.02,21.82,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
ABSLAMC,1D,bullish,standard,1106.6,1070.3,3.39,2.64,1070.3,990.3,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
BLUESTARCO,1D,bullish,standard,1560.0,1535.4,1.6,2.24,1535.4,1432.3,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
PAYTM,1D,bullish,standard,1817.9,1758.9,3.35,2.06,1758.9,1546.3,2026-09-11,20,True,True,2026-09-11T14:42:55+05:30
EMMVEE,1D,bullish,standard,346.85,344.9,0.57,1.79,344.9,314.35,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
PWL,1D,bullish,standard,136.05,130.7,4.09,1.77,130.7,112.39,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
COCHINSHIP,1D,bearish,standard,1387.8,1435.0,-3.29,6.13,1577.9,1435.0,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
PIIND,1D,bearish,standard,2260.2,2353.5,-3.96,4.62,2545.0,2353.5,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
GODREJPROP,1D,bearish,standard,1743.8,1855.0,-5.99,3.98,2095.0,1855.0,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
IEX,1D,bearish,standard,114.05,115.82,-1.53,1.83,125.5,115.82,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
ABREL,1D,bearish,standard,1284.5,1318.7,-2.59,1.5,1486.0,1318.7,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
GRAPHITE,1W,bullish,standard,820.0,793.69,3.32,7.74,793.69,563.81,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
FINCABLES,1W,bullish,standard,1433.0,1364.29,5.04,2.01,1364.29,915.83,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
CHENNPETRO,1W,bullish,standard,1585.0,1489.7,6.4,1.56,1489.7,932.44,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
PFIZER,1W,bearish,standard,4065.0,4290.49,-5.26,3.03,5149.0,4290.49,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
KEI,1W,bearish,standard,4551.0,4720.1,-3.58,2.13,5899.0,4720.1,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
UBL,1W,bearish,standard,1258.0,1266.98,-0.71,1.39,1532.69,1266.98,2026-09-11,20,False,True,2026-09-11T14:42:55+05:30
GRAPHITE,1M,bullish,standard,820.0,793.69,3.32,1.98,793.69,355.0,2026-09-30,20,False,True,2026-09-11T14:42:55+05:30
CAPLIPOINT,1M,bullish,standard,2759.6,2699.0,2.25,1.37,2699.0,1497.33,2026-09-30,20,False,True,2026-09-11T14:42:55+05:30
