symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
RHIM,1H,bullish,standard,426.0,420.95,1.2,5.52,420.95,408.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
POLYMED,1H,bullish,standard,1795.0,1790.0,0.28,3.32,1790.0,1668.4,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
PAYTM,1H,bullish,standard,1563.9,1542.0,1.42,3.17,1542.0,1419.2,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
CONCORDBIO,1H,bullish,standard,1427.8,1426.4,0.1,2.69,1426.4,1356.4,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
MCX,1H,bullish,standard,2740.3,2685.7,2.03,1.96,2685.7,2582.4,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
SUMICHEM,1H,bullish,standard,553.55,551.65,0.34,1.55,551.65,504.5,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
BRIGADE,1H,bullish,standard,605.6,604.0,0.26,1.53,604.0,568.35,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
RAMCOCEM,1D,bullish,standard,969.1,953.25,1.66,10.18,953.25,901.65,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
BEML,1D,bullish,standard,1902.0,1890.0,0.63,7.64,1890.0,1668.1,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
POLYMED,1D,bullish,standard,1795.0,1775.0,1.13,4.27,1775.0,1611.1,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
POWERINDIA,1D,bullish,standard,35880.0,34215.0,4.87,3.63,34215.0,30470.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
TITAN,1D,bullish,standard,5055.8,5005.0,1.01,2.76,5005.0,4524.4,2026-08-10,20,True,True,2026-08-10T11:34:32+05:30
PAYTM,1D,bullish,standard,1564.5,1459.5,7.19,2.11,1459.5,1236.5,2026-08-10,20,True,True,2026-08-10T11:34:32+05:30
SYRMA,1D,bullish,standard,1500.3,1468.0,2.2,1.6,1468.0,1257.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
BRIGADE,1D,bullish,standard,605.6,588.45,2.91,1.58,588.45,513.82,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
GRASIM,1D,bullish,standard,3376.3,3349.6,0.8,1.48,3349.6,3050.5,2026-08-10,20,True,True,2026-08-10T11:34:32+05:30
MINDACORP,1D,bullish,standard,742.0,735.9,0.83,1.41,735.9,650.0,2026-08-10,20,True,True,2026-08-10T11:34:32+05:30
INDGN,1D,bullish,standard,568.15,567.8,0.06,1.29,567.8,479.84,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
PFC,1D,bearish,standard,395.0,396.05,-0.26,1.71,429.25,396.05,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
AMBER,1D,bearish,standard,7168.5,7195.0,-0.37,1.38,8095.0,7195.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
STARHEALTH,1D,bearish,standard,559.6,568.0,-1.48,1.32,624.9,568.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
LUPIN,1D,bearish,standard,2276.2,2340.0,-2.73,1.31,2523.7,2340.0,2026-08-10,20,False,True,2026-08-10T11:34:32+05:30
NEULANDLAB,1M,bullish,standard,22335.0,20051.94,11.39,1.4,20051.94,10163.48,2026-08-31,20,False,True,2026-08-10T11:34:32+05:30
GRASIM,1H,bullish,standard,3404.8,3400.7,0.12,3.01,3400.7,3183.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
POWERINDIA,1H,bullish,standard,36260.0,36050.0,0.58,1.61,36050.0,31180.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
CEATLTD,1H,bullish,standard,3780.0,3770.0,0.27,1.6,3770.0,3667.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
MOTILALOFS,1H,bullish,standard,886.0,882.0,0.45,1.43,882.0,858.05,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
ARE&M,1H,bearish,standard,907.8,925.0,-1.86,7.65,946.8,925.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
NYKAA,1H,bearish,standard,326.0,328.6,-0.79,3.87,335.85,328.6,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
LGEINDIA,1H,bearish,standard,1561.3,1564.0,-0.17,1.62,1592.8,1564.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
AFCONS,1H,bearish,standard,260.9,262.1,-0.46,1.55,287.7,262.1,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
URBANCO,1H,bearish,standard,139.55,141.26,-1.21,1.38,145.26,141.26,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
POWERINDIA,1D,bullish,standard,36260.0,34215.0,5.98,4.89,34215.0,30470.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
PAYTM,1D,bullish,standard,1577.8,1459.5,8.11,4.04,1459.5,1236.5,2026-08-10,20,True,True,2026-08-10T13:51:13+05:30
BRIGADE,1D,bullish,standard,610.7,588.45,3.78,3.91,588.45,513.82,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
TITAN,1D,bullish,standard,5100.2,5005.0,1.9,3.66,5005.0,4524.4,2026-08-10,20,True,True,2026-08-10T13:51:13+05:30
GRASIM,1D,bullish,standard,3404.8,3349.6,1.65,3.47,3349.6,3050.5,2026-08-10,20,True,True,2026-08-10T13:51:13+05:30
NAUKRI,1D,bullish,standard,1281.0,1277.9,0.24,2.49,1277.9,1140.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
SYRMA,1D,bullish,standard,1517.0,1468.0,3.34,2.29,1468.0,1257.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
MINDACORP,1D,bullish,standard,740.75,735.9,0.66,2.25,735.9,650.0,2026-08-10,20,True,True,2026-08-10T13:51:13+05:30
INDGN,1D,bullish,standard,570.15,567.8,0.41,2.06,567.8,479.84,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
SUMICHEM,1D,bullish,standard,561.1,551.9,1.67,1.99,551.9,488.25,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
VEDL,1D,bullish,standard,284.05,282.35,0.6,1.87,282.35,249.7,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
TATATECH,1D,bullish,standard,882.5,880.0,0.28,1.76,880.0,690.0,2026-08-10,20,True,True,2026-08-10T13:51:13+05:30
CARBORUNIV,1D,bullish,standard,1134.0,1118.33,1.4,1.71,1118.33,1033.04,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
CLEAN,1D,bullish,standard,817.15,803.0,1.76,1.36,803.0,715.5,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
PFC,1D,bearish,standard,386.2,396.05,-2.49,3.76,429.25,396.05,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
LUPIN,1D,bearish,standard,2253.2,2340.0,-3.71,2.59,2523.7,2340.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
AMBER,1D,bearish,standard,7122.0,7195.0,-1.01,1.95,8095.0,7195.0,2026-08-10,20,False,True,2026-08-10T13:51:13+05:30
NEULANDLAB,1M,bullish,standard,22291.0,20051.94,11.17,1.42,20051.94,10163.49,2026-08-31,20,False,True,2026-08-10T13:51:13+05:30
