symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
GODIGIT,265.2,V+N,-1.77,below,260.5,265.2,265.2,265.2,265.2,0.0,1.9,0.028,1,2026-08-11,2026-08-13,True,True,5.0,2026-08-13T11:39:52+05:30
KIMS,812.8,V+N,-1.2,below,803.05,812.8,812.88,812.97,812.8,0.021,3.0,0.04,1,2026-08-11,2026-08-13,True,True,5.0,2026-08-13T11:39:52+05:30
LTTS,3653.13,V+N,-1.36,below,3603.6,3653.13,3653.57,3654.0,3653.13,0.024,3.3,0.042,1,2026-08-11,2026-08-13,True,True,5.0,2026-08-13T11:39:52+05:30
ENDURANCE,2987.23,V+N,1.06,above,3018.9,2987.23,2986.67,2987.23,2986.1,0.038,3.8,0.044,1,2026-08-11,2026-08-13,True,True,5.0,2026-08-13T11:39:52+05:30
JUBLPHARMA,901.59,V+W,-0.54,below,896.75,901.59,912.58,923.58,901.59,2.409,99.5,0.019,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
PIIND,2514.93,V+W,-1.02,below,2489.2,2514.93,2546.87,2578.8,2514.93,2.508,99.7,0.03,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ITI,285.35,V,-0.6,below,283.65,285.35,285.4,285.45,285.35,0.035,5.2,0.035,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
BEML,1901.98,V,0.21,above,1906.0,1901.98,1901.67,1901.98,1901.35,0.033,5.5,0.028,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ANURAS,1204.2,V,0.79,above,1213.7,1204.2,1204.0,1204.2,1203.8,0.033,7.4,0.025,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
INFY,1176.35,V,-1.01,below,1164.5,1176.35,1176.6,1176.85,1176.35,0.042,7.7,0.029,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ANANTRAJ,605.89,V,1.38,above,614.25,605.89,605.53,605.89,605.17,0.118,7.9,0.086,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
NETWEB,4835.08,V,5.91,above,5120.8,4835.08,4832.77,4835.08,4830.45,0.096,7.9,0.054,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ABDL,613.76,V,3.86,above,637.45,613.76,613.37,613.76,612.98,0.128,9.0,0.076,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ICICIGI,1642.15,V,-0.81,below,1628.9,1642.15,1642.6,1643.05,1642.15,0.055,9.3,0.024,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
CRAFTSMAN,10307.5,V,1.87,above,10500.0,10307.5,10303.0,10307.5,10298.5,0.087,10.1,0.057,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
ALKEM,5529.17,V,-1.59,below,5441.0,5529.17,5530.83,5532.5,5529.17,0.06,10.7,0.026,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
NATCOPHARM,914.89,V,3.18,above,943.95,914.89,914.48,914.89,914.08,0.089,11.2,0.019,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
PARADEEP,151.52,V,-2.79,below,147.3,151.52,151.61,151.71,151.52,0.123,11.2,0.036,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
JBMA,644.27,V,-1.23,below,636.35,644.27,644.63,645.0,644.27,0.114,11.8,0.033,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
UTIAMC,915.95,V,-0.68,below,909.7,915.95,916.33,916.72,915.95,0.084,12.1,0.043,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
JYOTICNC,818.39,V,1.63,above,831.7,818.39,817.93,818.39,817.47,0.112,12.6,0.027,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
CHOLAHLDNG,1611.32,V,-1.56,below,1586.2,1611.32,1612.03,1612.75,1611.32,0.089,12.9,0.026,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
HSCL,761.78,V,2.0,above,777.0,761.78,761.15,761.78,760.52,0.164,16.4,0.035,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
RKFORGE,749.7,V,-0.89,below,743.0,749.7,750.25,750.8,749.7,0.147,16.7,0.048,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
DATAPATTNS,4485.0,V,1.34,above,4545.0,4485.0,4479.0,4485.0,4473.0,0.268,17.3,0.075,1,2026-08-12,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
GLAXO,2600.27,V,0.96,above,2625.3,2600.27,2598.63,2600.27,2597.0,0.126,17.5,0.026,1,2026-08-11,2026-08-13,True,False,5.0,2026-08-13T11:39:52+05:30
