symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
MAZDOCK,1H,bearish,standard,2381.0,2391.0,-0.42,3.23,2580.0,2391.0,2026-07-09,20,False,True,2026-07-09T13:41:37+05:30
KALYANKJIL,1D,bullish,standard,444.35,395.45,12.37,9.64,395.45,327.05,2026-07-09,20,False,True,2026-07-09T13:41:37+05:30
MAPMYINDIA,1D,bullish,standard,1058.0,976.15,8.38,7.65,976.15,808.0,2026-07-09,20,False,True,2026-07-09T13:41:37+05:30
SWIGGY,1D,bullish,standard,277.79,270.33,2.76,2.78,270.33,235.75,2026-07-09,20,False,True,2026-07-09T13:41:37+05:30
WELCORP,1D,bullish,standard,1608.1,1566.0,2.69,2.47,1566.0,1315.63,2026-07-09,20,True,True,2026-07-09T13:41:37+05:30
SUNPHARMA,1D,bullish,standard,1936.2,1924.9,0.59,1.78,1924.9,1766.37,2026-07-09,20,True,True,2026-07-09T13:41:37+05:30
CGCL,1D,bullish,standard,252.33,246.95,2.18,1.48,246.95,198.0,2026-07-09,20,True,True,2026-07-09T13:41:37+05:30
NEULANDLAB,1D,bullish,standard,19876.0,19397.0,2.47,1.33,19397.0,16560.0,2026-07-09,20,True,True,2026-07-09T13:41:37+05:30
AEGISVOPAK,1W,bullish,standard,280.46,258.2,8.62,4.58,258.2,158.0,2026-07-10,20,False,True,2026-07-09T13:41:37+05:30
NAUKRI,1W,bullish,standard,1203.25,1149.37,4.69,3.03,1149.37,908.3,2026-07-10,20,False,True,2026-07-09T13:41:37+05:30
WELCORP,1W,bullish,standard,1608.1,1539.0,4.49,2.5,1539.0,756.49,2026-07-10,20,False,True,2026-07-09T13:41:37+05:30
PHOENIXLTD,1W,bullish,standard,2108.0,2059.9,2.34,2.15,2059.9,1465.6,2026-07-10,20,False,True,2026-07-09T13:41:37+05:30
INDUSINDBK,1W,bullish,standard,1015.35,978.4,3.78,1.43,978.4,749.29,2026-07-10,20,False,True,2026-07-09T13:41:37+05:30
