symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
LAURUSLABS,1H,bullish,standard,1929.4,1915.0,0.75,2.57,1915.0,1797.3,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
PHOENIXLTD,1H,bearish,standard,1901.7,1906.8,-0.27,4.49,1959.5,1906.8,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
HUDCO,1H,bearish,standard,182.0,182.78,-0.43,2.53,188.59,182.78,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
KEC,1H,bearish,standard,420.45,421.85,-0.33,1.8,433.8,421.85,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
HAVELLS,1H,bearish,standard,1241.0,1252.5,-0.92,1.39,1296.8,1252.5,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
BBTC,1D,bullish,standard,1613.6,1558.0,3.57,423.49,1558.0,1419.2,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
WHIRLPOOL,1D,bullish,standard,841.15,841.0,0.02,15.71,841.0,751.0,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
MEDANTA,1D,bullish,standard,1508.9,1490.47,1.24,4.29,1490.47,1334.33,2026-08-27,20,True,True,2026-08-27T21:09:23+05:30
CRISIL,1D,bullish,standard,4703.2,4662.0,0.88,4.26,4662.0,4309.9,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
KOTAKBANK,1D,bullish,standard,424.2,417.45,1.62,3.25,417.45,385.7,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
LAURUSLABS,1D,bullish,standard,1929.4,1898.3,1.64,2.26,1898.3,1769.4,2026-08-27,20,True,True,2026-08-27T21:09:23+05:30
ABSLAMC,1D,bullish,standard,1046.5,1045.0,0.14,2.08,1045.0,989.8,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
AMBER,1D,bullish,standard,7701.0,7598.5,1.35,1.84,7598.5,6951.0,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
ADANIENT,1D,bullish,standard,3169.0,3165.0,0.13,1.65,3165.0,2932.8,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
SOLARINDS,1D,bullish,standard,20580.0,20422.0,0.77,1.37,20422.0,17816.0,2026-08-27,20,True,True,2026-08-27T21:09:23+05:30
AAVAS,1D,bearish,standard,1269.4,1279.2,-0.77,4.41,1453.2,1279.2,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
TATAPOWER,1D,bearish,standard,352.0,364.0,-3.3,4.23,390.4,364.0,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
VBL,1D,bearish,standard,418.75,420.2,-0.35,2.27,454.65,420.2,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
HDFCBANK,1D,bearish,standard,711.0,715.1,-0.57,1.85,757.9,715.1,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
EMAMILTD,1D,bearish,standard,387.7,389.55,-0.47,1.66,416.2,389.55,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
NTPC,1D,bearish,standard,330.9,333.6,-0.81,1.56,350.9,333.6,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
PFC,1D,bearish,standard,355.85,357.33,-0.41,1.46,424.65,357.33,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
BHARTIARTL,1D,bearish,standard,1878.3,1901.3,-1.21,1.37,2031.0,1901.3,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
UCOBANK,1D,bearish,standard,25.49,25.65,-0.62,1.29,26.77,25.65,2026-08-27,20,False,True,2026-08-27T21:09:23+05:30
CYIENT,1W,bullish,standard,1052.7,989.5,6.39,7.72,989.5,796.2,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
CHALET,1W,bullish,standard,910.3,874.9,4.05,2.94,874.9,712.9,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
WELCORP,1W,bullish,standard,2405.8,2348.9,2.42,2.66,2348.9,834.58,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
URBANCO,1W,bullish,standard,167.36,160.0,4.6,2.58,160.0,117.8,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
JINDALSAW,1W,bullish,standard,310.25,298.4,3.97,2.44,298.4,186.63,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
PARADEEP,1W,bullish,standard,160.55,159.5,0.66,1.82,159.5,113.1,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
MEDANTA,1W,bullish,standard,1508.9,1490.47,1.24,1.53,1490.47,983.15,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
PIRAMALFIN,1W,bullish,standard,2228.7,2220.0,0.39,1.35,2220.0,1610.96,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
LAURUSLABS,1W,bullish,standard,1929.4,1870.8,3.13,1.26,1870.8,1013.29,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
TATAPOWER,1W,bearish,standard,352.0,367.85,-4.31,1.58,462.04,367.85,2026-08-28,20,False,True,2026-08-27T21:09:23+05:30
WELSPUNLIV,1M,bullish,standard,192.29,178.45,7.75,3.37,178.45,103.5,2026-08-31,20,False,True,2026-08-27T21:09:23+05:30
WELCORP,1M,bullish,standard,2405.8,1700.0,41.52,2.75,1700.0,658.55,2026-08-31,20,False,True,2026-08-27T21:09:23+05:30
IPCALAB,1M,bullish,standard,1959.8,1938.17,1.12,2.71,1938.17,1162.54,2026-08-31,20,False,True,2026-08-27T21:09:23+05:30
NEULANDLAB,1M,bullish,standard,23496.0,20051.94,17.18,2.17,20051.94,10163.49,2026-08-31,20,False,True,2026-08-27T21:09:23+05:30
