symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
EMCURE,1914.4,V+N,3.27,above,1977.0,1914.4,1914.4,1914.4,1914.4,0.0,0.0,0.029,1,2026-09-09,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
EIDPARRY,756.55,V+N,-4.74,below,720.7,756.55,756.6,756.65,756.55,0.013,1.4,0.034,1,2026-09-09,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
DELHIVERY,447.68,V+N,-2.09,below,438.3,447.68,447.68,447.69,447.68,0.004,1.6,0.019,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
NBCC,83.94,V+N,-1.11,below,83.01,83.94,83.95,83.95,83.94,0.008,2.2,0.047,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
GODREJIND,1133.5,V+N,-1.01,below,1122.0,1133.5,1133.6,1133.7,1133.5,0.018,2.5,0.044,1,2026-09-09,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
ADANIENT,3077.4,V+N,-0.77,below,3053.8,3077.4,3077.6,3077.8,3077.4,0.013,2.7,0.027,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
CEATLTD,3296.07,V+N,-0.33,below,3285.2,3296.07,3296.43,3296.8,3296.07,0.022,3.3,0.035,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
SRF,2520.28,V+N,-1.22,below,2489.5,2520.28,2520.57,2520.85,2520.28,0.022,3.3,0.031,1,2026-09-09,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
SAMMAANCAP,149.8,V+N,-1.15,below,148.07,149.8,149.83,149.86,149.8,0.04,4.1,0.041,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
AMBUJACEM,395.67,V+N,-0.76,below,392.65,395.67,395.73,395.8,395.67,0.034,4.4,0.035,1,2026-09-10,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
KARURVYSYA,340.67,V+N,-1.65,below,335.05,340.67,340.73,340.8,340.67,0.039,4.7,0.041,1,2026-09-09,2026-09-11,True,True,5.0,2026-09-11T14:44:06+05:30
ABSLAMC,1058.05,V+W,4.73,above,1108.1,1058.05,1049.6,1058.05,1041.15,1.61,97.0,0.033,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
PVRINOX,1196.75,V+W,4.29,above,1248.1,1196.75,1187.57,1196.75,1178.38,1.547,97.8,0.029,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
JSWCEMENT,120.79,V,-1.52,below,118.95,120.79,120.81,120.83,120.79,0.036,5.2,0.031,1,2026-09-10,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
JUBLFOOD,476.01,V,-1.09,below,470.8,476.01,476.07,476.12,476.01,0.025,5.5,0.024,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
CCL,1096.35,V,-1.84,below,1076.2,1096.35,1096.5,1096.65,1096.35,0.027,5.8,0.022,1,2026-09-10,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
MARUTI,12614.5,V,-1.42,below,12435.0,12614.5,12615.67,12616.83,12614.5,0.018,5.8,0.017,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
CASTROLIND,189.1,V,-0.43,below,188.29,189.1,189.12,189.14,189.1,0.021,6.6,0.015,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
CHOICEIN,750.53,V,1.36,above,760.7,750.53,750.4,750.53,750.28,0.033,6.8,0.024,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
JSWENERGY,530.56,V,-0.86,below,526.0,530.56,530.67,530.77,530.56,0.041,6.8,0.028,1,2026-09-10,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
ACC,1254.6,V,-0.68,below,1246.1,1254.6,1254.9,1255.2,1254.6,0.048,7.1,0.035,1,2026-09-10,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
CARBORUNIV,1093.35,V,-2.2,below,1069.3,1093.35,1093.6,1093.85,1093.35,0.046,7.1,0.033,1,2026-09-09,2026-09-11,True,False,5.0,2026-09-11T14:44:06+05:30
