symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
VMM,1H,bearish,standard,107.68,108.54,-0.79,7.66,113.85,108.54,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
SIGNATURE,1H,bearish,standard,770.1,775.15,-0.65,3.83,812.05,775.15,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
NAVA,1H,bearish,standard,559.0,563.45,-0.79,2.97,587.95,563.45,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
JSWDULUX,1H,bearish,standard,2931.0,2950.3,-0.65,1.83,3087.0,2950.3,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
SRF,1H,bearish,standard,2661.5,2666.2,-0.18,1.73,2970.0,2666.2,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
ADANIENT,1H,bearish,standard,3049.1,3072.7,-0.77,1.7,3212.1,3072.7,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
BEL,1H,bearish,standard,401.3,404.1,-0.69,1.61,410.9,404.1,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
BLUEDART,1H,bearish,standard,4754.0,4757.0,-0.06,1.48,4907.6,4757.0,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
ABDL,1H,bearish,standard,608.1,612.65,-0.74,1.3,630.0,612.65,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
NTPCGREEN,1D,bullish,standard,97.57,96.98,0.61,28.94,96.98,91.2,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
GRAPHITE,1D,bullish,standard,659.0,658.67,0.05,3.45,658.67,563.81,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
HEROMOTOCO,1D,bullish,standard,5174.6,5113.0,1.2,1.55,5113.0,4671.5,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
BAJAJ-AUTO,1D,bullish,standard,11273.0,11031.0,2.19,1.4,11031.0,9501.0,2026-07-23,20,True,True,2026-07-23T12:54:50+05:30
CIEINDIA,1D,bearish,standard,419.7,448.6,-6.44,17.25,481.0,448.6,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
GALLANTT,1D,bearish,standard,555.85,561.45,-1.0,2.24,735.0,561.45,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
NAM-INDIA,1D,bearish,standard,1103.4,1129.5,-2.31,2.13,1233.5,1129.5,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
CIPLA,1D,bearish,standard,1385.2,1404.0,-1.34,2.02,1490.1,1404.0,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
ADANIGREEN,1D,bearish,standard,1401.1,1464.7,-4.34,1.78,1631.5,1464.7,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
HINDPETRO,1D,bearish,standard,379.05,381.65,-0.68,1.61,420.0,381.65,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
VMM,1D,bearish,standard,107.72,109.18,-1.34,1.58,123.69,109.18,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
BANDHANBNK,1D,bearish,standard,167.71,169.56,-1.09,1.33,220.76,169.56,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
CHOLAHLDNG,1D,bearish,standard,1502.1,1540.3,-2.48,1.28,1721.4,1540.3,2026-07-23,20,False,True,2026-07-23T12:54:50+05:30
KARURVYSYA,1W,bullish,standard,335.2,325.9,2.85,7.29,325.9,255.55,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
M&MFIN,1W,bullish,standard,374.0,361.76,3.38,5.42,361.76,266.65,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
FLUOROCHEM,1W,bullish,standard,4539.9,4169.9,8.87,1.96,4169.9,2925.1,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
BAJAJ-AUTO,1W,bullish,standard,11278.0,10750.0,4.91,1.75,10750.0,8504.32,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
CHENNPETRO,1W,bullish,standard,1331.5,1279.7,4.05,1.52,1279.7,862.52,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
TVSMOTOR,1W,bullish,standard,3927.7,3893.59,0.88,1.25,3893.59,3228.0,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
CIEINDIA,1W,bearish,standard,419.7,421.05,-0.32,2.65,504.0,421.05,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
INDIAMART,1W,bearish,standard,1814.0,1857.36,-2.33,2.64,2154.77,1857.36,2026-07-24,20,False,True,2026-07-23T12:54:50+05:30
GABRIEL,1M,bullish,standard,1402.2,1385.5,1.21,2.0,1385.5,385.38,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
FLUOROCHEM,1M,bullish,standard,4539.9,4531.17,0.19,1.85,4531.17,2916.6,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
TORNTPHARM,1M,bullish,standard,5018.5,4742.9,5.81,1.74,4742.9,2855.68,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
WELCORP,1M,bullish,standard,1611.4,1525.0,5.67,1.71,1525.0,644.52,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
HSCL,1M,bullish,standard,775.8,718.0,8.05,1.6,718.0,364.39,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
SHYAMMETL,1M,bullish,standard,1036.5,1014.0,2.22,1.41,1014.0,623.83,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
AEGISLOG,1M,bullish,standard,1384.0,1189.61,16.34,1.29,1189.61,573.05,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
PATANJALI,1M,bearish,standard,338.0,406.35,-16.82,2.85,665.11,406.35,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
KPITTECH,1M,bearish,standard,552.25,624.9,-11.63,2.19,1549.42,624.9,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
BSOFT,1M,bearish,standard,280.45,280.85,-0.14,1.5,605.72,280.85,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
TATAELXSI,1M,bearish,standard,3390.8,3813.8,-11.09,1.39,7260.2,3813.8,2026-07-31,20,False,True,2026-07-23T12:54:50+05:30
