symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
HDFCBANK,1D,bullish,standard,829.85,807.0,2.83,1.91,807.0,720.39,2026-07-06,20,False,True,2026-07-06T22:49:04+05:30
BANDHANBNK,1H,bullish,standard,208.78,207.63,0.55,2.15,207.63,198.36,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
KARURVYSYA,1H,bullish,standard,306.3,303.05,1.07,2.03,303.05,288.9,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
ABLBL,1H,bearish,standard,96.59,96.81,-0.23,1.75,99.68,96.81,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
RADICO,1D,bullish,standard,4106.7,3986.3,3.02,2.91,3986.3,3427.1,2026-07-06,20,True,True,2026-07-06T22:52:26+05:30
INDUSINDBK,1D,bullish,standard,1009.8,978.4,3.21,2.26,978.4,879.58,2026-07-06,20,True,True,2026-07-06T22:52:26+05:30
ADANIENSOL,1D,bullish,standard,1622.8,1614.8,0.5,2.04,1614.8,1460.8,2026-07-06,20,True,True,2026-07-06T22:52:26+05:30
PVRINOX,1D,bullish,standard,1014.05,1004.85,0.92,1.51,1004.85,934.2,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
KARURVYSYA,1D,bullish,standard,304.15,302.0,0.71,1.48,302.0,268.95,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
EIHOTEL,1D,bullish,standard,334.4,334.2,0.06,1.47,334.2,284.2,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
UNITDSPR,1D,bullish,standard,1427.3,1399.0,2.02,1.35,1399.0,1229.2,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
JSWENERGY,1D,bearish,standard,547.4,548.3,-0.16,1.33,592.0,548.3,2026-07-06,20,False,True,2026-07-06T22:52:26+05:30
BANDHANBNK,1H,bullish,standard,208.78,207.63,0.55,2.15,207.63,198.36,2026-07-06,20,False,True,2026-07-06T23:05:14+05:30
KARURVYSYA,1H,bullish,standard,306.3,303.05,1.07,2.03,303.05,288.9,2026-07-06,20,False,True,2026-07-06T23:05:14+05:30
RADICO,1D,bullish,standard,4106.7,3986.3,3.02,2.91,3986.3,3427.1,2026-07-06,20,True,True,2026-07-06T23:05:14+05:30
KARURVYSYA,1D,bullish,standard,304.15,302.0,0.71,1.48,302.0,268.95,2026-07-06,20,False,True,2026-07-06T23:05:14+05:30
UNITDSPR,1D,bullish,standard,1427.3,1399.0,2.02,1.35,1399.0,1229.2,2026-07-06,20,False,True,2026-07-06T23:05:14+05:30
