symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
IOB,32.81,V+N,-1.04,below,32.47,32.81,32.81,32.81,32.81,0.0,1.9,0.034,1,2026-08-28,2026-08-31,True,True,5.0,2026-08-31T16:47:34+05:30
TITAGARH,835.10,V+N,-2.04,below,818.1,835.1,835.18,835.27,835.1,0.02,2.7,0.051,1,2026-08-28,2026-08-31,True,True,5.0,2026-08-31T16:47:34+05:30
COCHINSHIP,1535.32,V+N,-1.65,below,1510.0,1535.32,1535.63,1535.95,1535.32,0.041,4.7,0.042,1,2026-08-28,2026-08-31,True,True,5.0,2026-08-31T16:47:34+05:30
CRISIL,4671.30,V+W,3.22,above,4821.8,4671.3,4639.4,4671.3,4607.5,1.375,97.5,0.049,1,2026-08-27,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
MUTHOOTFIN,3107.60,V+W,-4.17,below,2978.1,3107.6,3130.2,3152.8,3107.6,1.444,97.5,0.04,1,2026-08-27,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
SAPPHIRE,242.38,V+W,-3.29,below,234.41,242.38,245.03,247.67,242.38,2.158,97.5,0.05,1,2026-08-27,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
DEVYANI,147.56,V+W,-5.96,below,138.77,147.56,149.02,150.47,147.56,1.953,98.6,0.04,1,2026-08-27,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
RAMCOCEM,900.59,V+W,-2.34,below,879.55,900.59,908.63,916.67,900.59,1.77,98.9,0.045,1,2026-08-27,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
TATASTEEL,186.43,V,-1.12,below,184.35,186.43,186.46,186.48,186.43,0.023,6.0,0.019,1,2026-08-28,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
CHOLAFIN,1861.50,V,-0.22,below,1857.4,1861.5,1861.97,1862.43,1861.5,0.05,6.3,0.034,1,2026-08-28,2026-08-31,True,False,5.0,2026-08-31T16:47:34+05:30
