symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
USHAMART,497.36,V+N,-1.16,below,491.6,497.36,497.37,497.38,497.36,0.003,1.4,0.035,1,2026-08-13,2026-08-14,True,True,5.0,2026-08-14T11:41:06+05:30
BLUESTARCO,1489.83,V+N,0.78,above,1501.4,1489.83,1489.67,1489.83,1489.5,0.022,3.0,0.042,1,2026-08-12,2026-08-14,True,True,5.0,2026-08-14T11:41:06+05:30
JBMA,632.95,V+N,-1.07,below,626.2,632.95,633.0,633.05,632.95,0.016,3.6,0.032,1,2026-08-13,2026-08-14,True,True,5.0,2026-08-14T11:41:06+05:30
ARE&M,976.18,V+W,-3.03,below,946.6,976.18,982.97,989.75,976.18,1.38,97.3,0.023,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
CHOLAHLDNG,1537.05,V+W,2.34,above,1573.0,1537.05,1523.4,1537.05,1509.75,1.792,97.3,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
IPCALAB,1809.65,V+W,-3.56,below,1745.2,1809.65,1823.0,1836.35,1809.65,1.465,97.5,0.032,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
CPPLUS,3769.17,V+W,-6.64,below,3519.0,3769.17,3834.13,3899.1,3769.17,3.389,99.2,0.037,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
TEGA,1648.73,V+W,1.4,above,1671.8,1648.73,1627.97,1648.73,1607.2,2.551,99.2,0.043,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
GICRE,355.65,V,-2.01,below,348.5,355.65,355.72,355.78,355.65,0.037,6.0,0.032,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ANURAS,1204.2,V,0.93,above,1215.4,1204.2,1204.0,1204.2,1203.8,0.033,7.4,0.025,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
CRAFTSMAN,10515.5,V,-2.12,below,10293.0,10515.5,10520.0,10524.5,10515.5,0.086,9.9,0.057,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ASAHIINDIA,893.0,V,5.63,above,943.3,893.0,892.5,893.0,892.0,0.112,11.2,0.045,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
UTIAMC,915.95,V,-0.54,below,911.0,915.95,916.33,916.72,915.95,0.084,12.1,0.043,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
SBILIFE,1828.65,V,-1.9,below,1793.9,1828.65,1829.1,1829.55,1828.65,0.049,12.9,0.017,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
TRAVELFOOD,1390.7,V,-3.08,below,1347.8,1390.7,1391.3,1391.9,1390.7,0.086,12.9,0.032,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
TVSMOTOR,4343.8,V,-0.25,below,4333.0,4343.8,4345.4,4347.0,4343.8,0.074,12.9,0.019,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
EMMVEE,316.97,V,0.28,above,317.85,316.97,316.73,316.97,316.5,0.147,13.0,0.041,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
COROMANDEL,2071.85,V,1.37,above,2100.3,2071.85,2070.4,2071.85,2068.95,0.14,14.8,0.04,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
AXISBANK,1220.2,V,-0.76,below,1210.9,1220.2,1220.73,1221.27,1220.2,0.087,15.1,0.024,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ALKEM,5473.0,V,-1.67,below,5381.5,5473.0,5475.33,5477.67,5473.0,0.085,16.2,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
BALKRISIND,2497.93,V,-5.88,below,2351.1,2497.93,2498.97,2500.0,2497.93,0.083,16.4,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
DELHIVERY,470.52,V,-1.4,below,463.95,470.52,470.78,471.05,470.52,0.113,16.4,0.019,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
SONACOMS,800.53,V,-0.82,below,794.0,800.53,801.17,801.8,800.53,0.158,16.7,0.034,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
TATASTEEL,184.92,V,-1.67,below,181.83,184.92,184.99,185.06,184.92,0.076,16.7,0.019,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ADANIPORTS,1657.17,V,1.56,above,1683.0,1657.17,1656.33,1657.17,1655.5,0.101,17.3,0.021,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
INDIAMART,1787.05,V,0.08,above,1788.4,1787.05,1786.23,1787.05,1785.42,0.091,17.3,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
UPL,569.5,V,-1.64,below,560.15,569.5,569.83,570.17,569.5,0.117,17.5,0.02,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
IRCTC,513.88,V,-3.15,below,497.7,513.88,514.22,514.55,513.88,0.13,17.8,0.037,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
BSE,3506.93,V,-1.67,below,3448.5,3506.93,3511.07,3515.2,3506.93,0.235,20.3,0.022,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
BLS,262.59,V,4.34,above,273.98,262.59,262.3,262.59,262.01,0.222,21.9,0.032,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
VOLTAS,1288.42,V,2.14,above,1316.0,1288.42,1287.33,1288.42,1286.25,0.168,21.9,0.038,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
BANKINDIA,145.0,V,-0.44,below,144.37,145.0,145.14,145.28,145.0,0.186,22.5,0.032,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
TIMKEN,3232.1,V,0.93,above,3262.3,3232.1,3229.2,3232.1,3226.3,0.18,23.6,0.05,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
WIPRO,182.98,V,0.34,above,183.6,182.98,182.86,182.98,182.74,0.133,24.1,0.013,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ELGIEQUIP,577.6,V,4.16,above,601.65,577.6,576.92,577.6,576.23,0.237,24.9,0.045,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
GODIGIT,263.07,V,-1.47,below,259.2,263.07,263.35,263.62,263.07,0.209,26.0,0.028,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
MANKIND,2411.25,V,1.44,above,2446.0,2411.25,2408.97,2411.25,2406.68,0.19,26.0,0.039,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
APTUS,255.03,V,-2.15,below,249.55,255.03,255.32,255.6,255.03,0.222,26.3,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ECLERX,1807.37,V,5.44,above,1905.7,1807.37,1804.53,1807.37,1801.7,0.314,26.6,0.039,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
OFSS,11691.17,V,-0.51,below,11631.0,11691.17,11703.33,11715.5,11691.17,0.208,26.8,0.029,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ZENTEC,1831.55,V,0.71,above,1844.5,1831.55,1829.13,1831.55,1826.72,0.264,26.8,0.016,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
SUMICHEM,548.12,V,-0.16,below,547.25,548.12,548.88,549.65,548.12,0.279,27.1,0.039,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
AIIL,557.48,V,2.23,above,569.9,557.48,556.58,557.48,555.69,0.32,27.4,0.055,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
HEROMOTOCO,5856.0,V,-0.73,below,5813.0,5856.0,5862.0,5868.0,5856.0,0.205,29.0,0.017,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
MEESHO,193.91,V,-0.91,below,192.14,193.91,194.21,194.5,193.91,0.302,29.0,0.026,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
HONASA,469.15,V,4.27,above,489.2,469.15,468.57,469.15,467.98,0.249,29.6,0.054,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
HSCL,777.08,V,0.7,above,782.5,777.08,776.0,777.08,774.92,0.277,30.1,0.035,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
OLECTRA,1387.5,V,-4.42,below,1326.2,1387.5,1389.5,1391.5,1387.5,0.288,31.2,0.034,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ENDURANCE,3006.6,V,-3.86,below,2890.4,3006.6,3010.97,3015.33,3006.6,0.29,31.5,0.044,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
UCOBANK,26.12,V,-0.5,below,25.99,26.12,26.15,26.18,26.12,0.229,31.5,0.013,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
COLPAL,1990.0,V,-0.48,below,1980.4,1990.0,1991.83,1993.67,1990.0,0.184,31.8,0.024,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
LGEINDIA,1576.62,V,7.95,above,1702.0,1576.62,1574.93,1576.62,1573.25,0.214,32.5,0.01,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
IEX,125.55,V,-1.06,below,124.21,125.55,125.68,125.81,125.55,0.215,32.6,0.029,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
CEATLTD,3728.92,V,-0.75,below,3700.8,3728.92,3734.73,3740.55,3728.92,0.311,34.2,0.034,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
FEDERALBNK,355.72,V,-0.86,below,352.65,355.72,356.1,356.48,355.72,0.211,37.0,0.026,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
CRISIL,4486.4,V,-1.21,below,4432.1,4486.4,4493.3,4500.2,4486.4,0.307,39.7,0.05,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
GLAND,2904.95,V,2.11,above,2966.1,2904.95,2900.37,2904.95,2895.78,0.316,40.8,0.04,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
3MINDIA,36075.0,V,0.57,above,36280.0,36075.0,36028.33,36075.0,35981.67,0.259,42.2,0.025,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
IOB,33.78,V,-0.45,below,33.63,33.78,33.83,33.88,33.78,0.305,43.0,0.034,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
INDIACEM,382.71,V,-1.54,below,376.8,382.71,383.42,384.12,382.71,0.369,43.8,0.035,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
MFSL,1510.02,V,2.07,above,1541.3,1510.02,1507.63,1510.02,1505.25,0.316,44.1,0.019,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
EMAMILTD,399.2,V,0.63,above,401.7,399.2,398.55,399.2,397.9,0.326,44.4,0.022,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
360ONE,1158.58,V,1.58,above,1176.9,1158.58,1156.17,1158.58,1153.75,0.418,45.5,0.032,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
AMBUJACEM,420.02,V,-0.88,below,416.3,420.02,420.63,421.25,420.02,0.293,46.0,0.035,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
AWL,193.15,V,-1.22,below,190.8,193.15,193.51,193.88,193.15,0.376,46.3,0.044,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
GALLANTT,592.17,V,-2.14,below,579.5,592.17,593.63,595.1,592.17,0.494,46.6,0.07,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
WELCORP,1863.9,V,1.34,above,1888.9,1863.9,1860.2,1863.9,1856.5,0.398,47.7,0.051,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
SCHAEFFLER,4133.1,V,-2.22,below,4041.4,4133.1,4140.4,4147.7,4133.1,0.353,47.9,0.035,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
AJANTPHARM,3534.0,V,3.34,above,3651.9,3534.0,3527.0,3534.0,3520.0,0.397,49.0,0.04,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
IRB,19.25,V,-0.5,below,19.15,19.25,19.28,19.32,19.25,0.38,49.6,0.039,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
LATENTVIEW,290.75,V,-1.91,below,285.2,290.75,291.45,292.15,290.75,0.48,49.6,0.04,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
FIVESTAR,550.25,V,-2.55,below,536.2,550.25,551.63,553.02,550.25,0.502,49.9,0.041,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
VEDL,271.68,V,-0.98,below,269.0,271.68,272.25,272.82,271.68,0.422,51.8,0.028,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
ABBOTINDIA,28002.5,V,-2.74,below,27235.0,28002.5,28048.33,28094.17,28002.5,0.327,52.1,0.036,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
PIRAMALFIN,2078.83,V,-0.68,below,2064.8,2078.83,2084.37,2089.9,2078.83,0.531,52.6,0.057,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
LICHSGFIN,502.91,V,-0.82,below,498.8,502.91,503.82,504.73,502.91,0.361,52.9,0.022,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
MGL,1126.0,V,2.52,above,1154.4,1126.0,1123.5,1126.0,1121.0,0.445,55.1,0.039,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
KPIL,1400.58,V,-2.75,below,1362.0,1400.58,1404.37,1408.15,1400.58,0.539,57.0,0.043,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
HONAUT,37699.17,V,-1.55,below,37115.0,37699.17,37778.33,37857.5,37699.17,0.419,58.9,0.022,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
JUBLFOOD,490.41,V,2.8,above,504.15,490.41,489.27,490.41,488.12,0.467,59.2,0.018,1,2026-08-13,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
DCMSHRIRAM,1002.0,V,1.73,above,1019.3,1002.0,999.23,1002.0,996.47,0.554,61.4,0.024,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
LUPIN,2268.65,V,-1.14,below,2242.8,2268.65,2272.77,2276.88,2268.65,0.362,61.6,0.028,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
JINDALSAW,270.47,V,-1.54,below,266.3,270.47,271.4,272.32,270.47,0.682,63.0,0.038,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
NAVA,583.62,V,-1.43,below,575.25,583.62,585.48,587.34,583.62,0.635,63.0,0.038,1,2026-08-12,2026-08-14,True,False,5.0,2026-08-14T11:41:06+05:30
