symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
JSL,1H,bullish,standard,790.8,787.55,0.41,5.9,787.55,727.0,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
JSWINFRA,1H,bullish,standard,341.8,341.75,0.01,5.24,341.75,329.45,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
COCHINSHIP,1H,bullish,standard,1553.8,1538.4,1.0,2.53,1538.4,1490.3,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
CHOICEIN,1H,bearish,standard,748.1,749.5,-0.19,9.35,768.8,749.5,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
SOBHA,1H,bearish,standard,1228.9,1231.4,-0.2,1.99,1276.0,1231.4,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
RAILTEL,1H,bearish,standard,264.2,264.4,-0.08,1.96,274.5,264.4,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
DIXON,1H,bearish,standard,13900.0,13907.0,-0.05,1.47,14429.0,13907.0,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
CIEINDIA,1H,bearish,standard,381.6,382.05,-0.12,1.43,389.2,382.05,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
LODHA,1H,bearish,standard,1169.2,1175.4,-0.53,1.4,1227.4,1175.4,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
TATAELXSI,1H,bearish,standard,3392.2,3400.5,-0.24,1.27,3564.4,3400.5,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
GRAPHITE,1D,bullish,standard,857.1,755.5,13.45,30.22,755.5,678.5,2026-09-09,20,True,True,2026-09-09T14:44:37+05:30
JSL,1D,bullish,standard,790.8,752.84,5.04,9.5,752.84,696.05,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
CHENNPETRO,1D,bullish,standard,1602.1,1489.7,7.55,4.11,1489.7,1308.0,2026-09-09,20,True,True,2026-09-09T14:44:37+05:30
SARDAEN,1D,bullish,standard,547.3,540.43,1.27,3.09,540.43,486.04,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
COALINDIA,1D,bullish,standard,432.5,423.6,2.1,2.1,423.6,390.85,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
ADANIPORTS,1D,bullish,standard,1775.1,1723.9,2.97,2.08,1723.9,1593.1,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
PINELABS,1D,bullish,standard,175.22,173.94,0.74,1.92,173.94,155.1,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
PAYTM,1D,bullish,standard,1751.9,1732.3,1.13,1.72,1732.3,1546.3,2026-09-09,20,True,True,2026-09-09T14:44:37+05:30
CGPOWER,1D,bullish,standard,928.7,916.0,1.39,1.26,916.0,860.2,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
HDFCLIFE,1D,bearish,standard,517.5,530.55,-2.46,3.11,563.5,530.55,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
LT,1D,bearish,standard,3944.1,3946.1,-0.05,1.92,4125.3,3946.1,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
PFIZER,1D,bearish,standard,4182.8,4300.0,-2.73,1.72,5149.0,4300.0,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
KEC,1D,bearish,standard,399.35,399.55,-0.05,1.56,453.7,399.55,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
CHOICEIN,1D,bearish,standard,748.1,750.1,-0.27,1.49,827.9,750.1,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
INFY,1D,bearish,standard,1031.4,1078.9,-4.4,1.45,1190.4,1078.9,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
JKTYRE,1D,bearish,standard,356.95,363.05,-1.68,1.27,392.95,363.05,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
DABUR,1D,bearish,standard,370.5,373.75,-0.87,1.26,413.1,373.75,2026-09-09,20,False,True,2026-09-09T14:44:37+05:30
GRAPHITE,1W,bullish,standard,857.1,793.69,7.99,4.96,793.69,563.81,2026-09-11,20,False,True,2026-09-09T14:44:37+05:30
PFIZER,1W,bearish,standard,4182.8,4290.49,-2.51,1.42,5149.0,4290.49,2026-09-11,20,False,True,2026-09-09T14:44:37+05:30
KEI,1W,bearish,standard,4665.5,4720.1,-1.16,1.25,5899.0,4720.1,2026-09-11,20,False,True,2026-09-09T14:44:37+05:30
GRAPHITE,1M,bullish,standard,857.1,793.69,7.99,1.37,793.69,355.0,2026-09-30,20,False,True,2026-09-09T14:44:37+05:30
