symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
RKFORGE,1H,bullish,standard,634.5,631.85,0.42,2.62,631.85,570.35,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
KFINTECH,1H,bullish,standard,936.0,933.4,0.28,2.06,933.4,855.85,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
GRSE,1H,bullish,standard,2641.3,2628.0,0.51,1.97,2628.0,2536.1,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
LLOYDSME,1H,bullish,standard,2026.8,2007.0,0.99,1.42,2007.0,1860.0,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
ONGC,1H,bearish,standard,240.05,241.0,-0.39,1.55,253.99,241.0,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
RKFORGE,1D,bullish,standard,634.35,594.9,6.63,5.87,594.9,550.05,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
KFINTECH,1D,bullish,standard,936.0,917.58,2.01,5.46,917.58,826.8,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
LALPATHLAB,1D,bullish,standard,1859.0,1791.4,3.77,4.81,1791.4,1610.1,2026-07-27,20,True,True,2026-07-27T13:42:32+05:30
CONCOR,1D,bullish,standard,510.5,500.0,2.1,4.51,500.0,448.45,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
SAGILITY,1D,bullish,standard,43.28,42.99,0.67,3.42,42.99,39.08,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
PVRINOX,1D,bullish,standard,1123.65,1070.0,5.01,3.19,1070.0,958.8,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
LATENTVIEW,1D,bullish,standard,318.95,314.8,1.32,3.18,314.8,262.05,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
BLUEDART,1D,bullish,standard,5091.0,5050.0,0.81,2.78,5050.0,4716.1,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
LAURUSLABS,1D,bullish,standard,1714.9,1610.0,6.52,2.08,1610.0,1448.2,2026-07-27,20,True,True,2026-07-27T13:42:32+05:30
SUNPHARMA,1D,bullish,standard,1969.3,1966.5,0.14,2.03,1966.5,1851.05,2026-07-27,20,True,True,2026-07-27T13:42:32+05:30
LLOYDSME,1D,bullish,standard,2026.8,1950.0,3.94,1.72,1950.0,1708.9,2026-07-27,20,True,True,2026-07-27T13:42:32+05:30
PPLPHARMA,1D,bullish,standard,191.34,185.79,2.99,1.57,185.79,165.19,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
TEGA,1D,bearish,standard,1523.1,1539.2,-1.05,1.32,1739.9,1539.2,2026-07-27,20,False,True,2026-07-27T13:42:32+05:30
RKFORGE,1W,bullish,standard,634.35,630.98,0.53,2.2,630.98,459.41,2026-07-31,20,False,True,2026-07-27T13:42:32+05:30
GABRIEL,1M,bullish,standard,1421.6,1385.5,2.61,2.14,1385.5,385.38,2026-07-31,20,False,True,2026-07-27T13:42:32+05:30
FLUOROCHEM,1M,bullish,standard,4569.2,4531.17,0.84,2.1,4531.17,2916.6,2026-07-31,20,False,True,2026-07-27T13:42:32+05:30
TORNTPHARM,1M,bullish,standard,5000.1,4742.9,5.42,1.86,4742.9,2855.68,2026-07-31,20,False,True,2026-07-27T13:42:32+05:30
