symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
AMBER,7395.0,V+N,1.7,above,7520.5,7395.0,7395.0,7395.0,7395.0,0.0,0.0,0.027,1,2026-08-04,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
INDIANB,845.02,V+N,1.18,above,855.0,845.02,845.02,845.02,845.01,0.002,1.4,0.027,1,2026-08-04,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
RADICO,4449.85,V+N,1.5,above,4516.6,4449.85,4449.7,4449.85,4449.55,0.007,2.2,0.021,1,2026-08-04,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
RRKABEL,2631.45,V+N,4.35,above,2746.0,2631.45,2631.0,2631.45,2630.55,0.034,3.6,0.045,1,2026-08-03,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
360ONE,1147.72,V+N,3.85,above,1191.9,1147.72,1147.63,1147.72,1147.55,0.015,3.8,0.032,1,2026-08-03,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
LLOYDSME,2051.55,V+N,0.96,above,2071.3,2051.55,2051.23,2051.55,2050.92,0.031,4.1,0.037,1,2026-08-03,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
GODREJCP,1085.55,V+N,-1.67,below,1067.4,1085.55,1085.67,1085.78,1085.55,0.021,4.4,0.03,1,2026-08-03,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
AIIL,549.08,V+N,1.65,above,558.15,549.08,548.98,549.08,548.89,0.033,4.7,0.044,1,2026-08-03,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
UCOBANK,26.33,V+N,0.99,above,26.59,26.33,26.33,26.33,26.33,0.013,4.9,0.013,1,2026-08-04,2026-08-05,True,True,5.0,2026-08-05T12:56:56+05:30
BLUEDART,5463.17,V+W,-2.53,below,5325.0,5463.17,5499.33,5535.5,5463.17,1.315,97.3,0.017,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
GRAPHITE,702.55,V+W,3.34,above,726.0,702.55,695.05,702.55,687.55,2.158,98.4,0.024,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
UPL,587.91,V+W,-1.6,below,578.5,587.91,593.92,599.93,587.91,2.023,98.6,0.02,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
SHREECEM,26851.67,V+W,1.5,above,27255.0,26851.67,26703.33,26851.67,26555.0,1.111,98.9,0.013,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
SAREGAMA,535.23,V+W,4.29,above,558.2,535.23,527.92,535.23,520.6,2.772,99.5,0.041,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
GESHIP,1461.08,V+W,-3.65,below,1407.7,1461.08,1487.27,1513.45,1461.08,3.521,99.7,0.043,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
GPIL,244.47,V,0.89,above,246.65,244.47,244.44,244.47,244.4,0.029,5.2,0.023,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
COHANCE,425.05,V,0.73,above,428.15,425.05,425.0,425.05,424.95,0.024,5.5,0.022,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
JKTYRE,410.7,V,1.24,above,415.8,410.7,410.57,410.7,410.43,0.065,5.8,0.047,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
GRAVITA,1658.1,V,1.44,above,1681.9,1658.1,1657.6,1658.1,1657.1,0.06,7.9,0.033,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
UNIONBANK,173.94,V,0.91,above,175.52,173.94,173.88,173.94,173.82,0.069,8.2,0.047,1,2026-08-04,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
AARTIIND,486.96,V,-0.88,below,482.65,486.96,487.12,487.27,486.96,0.065,8.5,0.037,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
BANKINDIA,140.44,V,0.74,above,141.49,140.44,140.39,140.44,140.33,0.078,9.6,0.032,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
CASTROLIND,185.94,V,3.38,above,192.23,185.94,185.91,185.94,185.87,0.036,9.6,0.014,1,2026-08-03,2026-08-05,True,False,5.0,2026-08-05T12:56:56+05:30
