symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
EIHOTEL,329.75,V+N,2.68,above,338.6,329.75,329.75,329.75,329.75,0.0,0.0,0.031,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
ANGELONE,346.02,V+N,-3.56,below,333.7,346.02,346.03,346.04,346.02,0.005,1.4,0.039,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
APARINDS,14059.0,V+N,-3.37,below,13585.0,14059.0,14060.0,14061.0,14059.0,0.014,1.9,0.049,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
GODFRYPHLP,2115.05,V+N,-2.46,below,2063.0,2115.05,2115.13,2115.22,2115.05,0.008,2.2,0.041,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
JINDALSTEL,1051.05,V+N,-1.82,below,1031.9,1051.05,1051.13,1051.22,1051.05,0.016,2.2,0.035,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
JIOFIN,241.41,V+N,-2.04,below,236.49,241.41,241.41,241.42,241.41,0.001,2.2,0.02,1,2026-07-13,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
BEL,410.75,V+N,-0.41,below,409.05,410.75,410.77,410.78,410.75,0.008,3.0,0.026,1,2026-07-13,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
RITES,226.66,V+N,-2.1,below,221.9,226.66,226.67,226.68,226.66,0.007,3.0,0.025,1,2026-07-13,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
LALPATHLAB,1692.63,V+N,2.76,above,1739.3,1692.63,1692.47,1692.63,1692.3,0.02,3.3,0.044,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
LEMONTREE,117.71,V+N,-2.39,below,114.89,117.71,117.72,117.73,117.71,0.02,4.1,0.029,1,2026-07-13,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
ANTHEM,754.25,V+N,-0.6,below,749.75,754.25,754.4,754.55,754.25,0.04,4.5,0.041,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
ENGINERSIN,239.51,V+N,-5.22,below,227.0,239.51,239.55,239.6,239.51,0.038,4.7,0.038,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
KAJARIACER,1217.83,V+N,1.66,above,1238.1,1217.83,1217.67,1217.83,1217.5,0.027,4.7,0.029,1,2026-07-10,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
MAZDOCK,2401.0,V+N,-1.74,below,2359.3,2401.0,2401.53,2402.07,2401.0,0.044,4.9,0.045,1,2026-07-13,2026-07-14,True,True,5.0,2026-07-14T12:32:32+05:30
MAPMYINDIA,1170.02,V+W,0.82,above,1179.65,1170.02,1155.13,1170.02,1140.25,2.577,98.9,0.027,1,2026-07-13,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
TCS,2166.0,V+W,0.98,above,2187.3,2166.0,2150.5,2166.0,2135.0,1.442,98.9,0.029,1,2026-07-13,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
J&KBANK,185.42,V+W,-4.32,below,177.4,185.42,187.83,190.24,185.42,2.568,99.7,0.033,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
TATACONSUM,1111.35,V,-1.72,below,1092.2,1111.35,1111.53,1111.72,1111.35,0.033,5.2,0.032,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
LGEINDIA,1564.5,V,-1.73,below,1537.4,1564.5,1564.57,1564.63,1564.5,0.009,5.4,0.008,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
CEMPRO,1566.38,V,2.7,above,1608.7,1566.38,1565.97,1566.38,1565.55,0.053,5.5,0.04,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
CARBORUNIV,1091.4,V,-2.28,below,1066.5,1091.4,1091.6,1091.8,1091.4,0.037,6.0,0.031,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
FINCABLES,1054.15,V,-1.71,below,1036.1,1054.15,1054.27,1054.38,1054.15,0.022,6.0,0.019,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
SHREECEM,26605.0,V,-1.71,below,26150.0,26605.0,26608.33,26611.67,26605.0,0.025,6.6,0.013,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
TENNIND,589.23,V,-3.08,below,571.1,589.23,589.33,589.44,589.23,0.037,6.8,0.009,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
PINELABS,145.49,V,6.14,above,154.43,145.49,145.42,145.49,145.34,0.101,7.3,0.052,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
OLECTRA,1401.77,V,-1.56,below,1379.9,1401.77,1402.33,1402.9,1401.77,0.081,8.5,0.043,1,2026-07-13,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
BALRAMCHIN,566.68,V,5.14,above,595.8,566.68,566.45,566.68,566.22,0.079,8.8,0.041,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
DLF,681.8,V,-2.16,below,667.05,681.8,681.98,682.17,681.8,0.054,8.8,0.037,1,2026-07-13,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
KPIL,1352.5,V,-3.3,below,1307.8,1352.5,1353.0,1353.5,1352.5,0.074,9.6,0.043,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
WELCORP,1614.65,V,2.25,above,1651.0,1614.65,1613.97,1614.65,1613.28,0.085,9.6,0.051,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
THERMAX,4804.0,V,-8.21,below,4409.5,4804.0,4805.67,4807.33,4804.0,0.069,10.1,0.019,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
KEC,505.05,V,-2.93,below,490.25,505.05,505.25,505.45,505.05,0.079,11.0,0.03,1,2026-07-10,2026-07-14,True,False,5.0,2026-07-14T12:32:32+05:30
