symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
CASTROLIND,1H,bullish,standard,190.6,189.75,0.45,2.71,189.75,184.43,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
WAAREEENER,1H,bullish,standard,2639.7,2626.8,0.49,1.65,2626.8,2552.6,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
JSWSTEEL,1H,bullish,standard,1330.3,1325.9,0.33,1.55,1325.9,1295.5,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
NIACL,1D,bullish,standard,229.73,203.82,12.71,15.21,203.82,174.8,2026-09-04,20,True,True,2026-09-04T14:37:24+05:30
SPLPETRO,1D,bullish,standard,773.8,743.5,4.08,10.49,743.5,681.85,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
TEJASNET,1D,bullish,standard,615.6,579.9,6.16,5.68,579.9,499.7,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
GICRE,1D,bullish,standard,358.8,349.59,2.63,4.85,349.59,334.14,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
WOCKPHARMA,1D,bullish,standard,2092.5,2056.9,1.73,4.27,2056.9,1814.4,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
IGL,1D,bullish,standard,158.67,157.68,0.63,3.0,157.68,146.22,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
ACMESOLAR,1D,bullish,standard,418.15,411.5,1.62,2.8,411.5,361.8,2026-09-04,20,True,True,2026-09-04T14:37:24+05:30
RBLBANK,1D,bullish,standard,416.7,410.7,1.46,2.4,410.7,375.0,2026-09-04,20,True,True,2026-09-04T14:37:24+05:30
LICHSGFIN,1D,bullish,standard,569.8,555.95,2.49,2.14,555.95,485.45,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
KEI,1D,bearish,standard,4876.5,5132.0,-4.98,5.41,5899.0,5132.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
RRKABEL,1D,bearish,standard,2425.0,2594.0,-6.52,4.75,2983.8,2594.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
POLYCAB,1D,bearish,standard,8302.5,8732.0,-4.92,4.6,9445.0,8732.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
HAVELLS,1D,bearish,standard,1153.4,1183.0,-2.5,3.08,1315.0,1183.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
THERMAX,1D,bearish,standard,3625.8,3710.0,-2.27,1.51,4238.6,3710.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
CIPLA,1D,bearish,standard,1381.6,1401.1,-1.39,1.47,1488.1,1401.1,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
IFCI,1W,bullish,standard,102.0,95.8,6.47,7.13,95.8,54.44,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
ENGINERSIN,1W,bullish,standard,282.05,267.0,5.64,6.7,267.0,206.23,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
CAPLIPOINT,1W,bullish,standard,2794.0,2699.0,3.52,6.17,2699.0,1645.74,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
NIACL,1W,bullish,standard,229.73,216.22,6.25,5.62,216.22,144.31,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
LENSKART,1W,bullish,standard,684.75,673.9,1.61,4.68,673.9,458.75,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
SAILIFE,1W,bullish,standard,1588.6,1506.3,5.46,2.83,1506.3,944.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
INDGN,1W,bullish,standard,602.5,587.15,2.61,2.81,587.15,468.74,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
PTCIL,1W,bullish,standard,23900.0,22215.0,7.58,2.34,22215.0,14834.0,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
BRIGADE,1W,bullish,standard,689.65,671.0,2.78,2.33,671.0,475.8,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
BEML,1W,bullish,standard,2056.6,2034.4,1.09,1.71,2034.4,1563.03,2026-09-04,20,False,True,2026-09-04T14:37:24+05:30
