symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
POONAWALLA,1H,bullish,standard,468.75,462.85,1.27,7.66,462.85,428.15,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
EIHOTEL,1H,bullish,standard,318.25,307.4,3.53,5.78,307.4,283.15,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
BAJAJHFL,1H,bullish,standard,84.38,84.06,0.38,4.61,84.06,82.4,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
JUBLPHARMA,1H,bullish,standard,1039.55,1034.0,0.54,3.9,1034.0,978.25,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
PIIND,1H,bullish,standard,2336.2,2335.0,0.05,2.27,2335.0,2229.6,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
CARBORUNIV,1H,bullish,standard,1138.7,1129.8,0.79,2.23,1129.8,1018.1,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
ACUTAAS,1H,bullish,standard,3457.9,3427.6,0.88,2.05,3427.6,3190.8,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
COROMANDEL,1H,bullish,standard,1996.3,1978.5,0.9,1.71,1978.5,1910.5,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
RVNL,1H,bullish,standard,209.49,208.57,0.44,1.7,208.57,195.25,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
LEMONTREE,1H,bullish,standard,105.88,105.6,0.27,1.51,105.6,100.9,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
LTF,1H,bullish,standard,312.95,310.85,0.68,1.45,310.85,293.5,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
GAIL,1H,bullish,standard,174.41,174.05,0.21,1.39,174.05,168.72,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
TMCV,1H,bullish,standard,441.4,440.6,0.18,1.35,440.6,416.35,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
EXIDEIND,1H,bullish,standard,440.0,439.9,0.02,1.28,439.9,405.5,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
IRCTC,1H,bullish,standard,473.7,473.0,0.15,1.25,473.0,446.75,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
KPITTECH,1H,bearish,standard,540.0,542.45,-0.45,3.11,566.6,542.45,2026-09-18,20,False,True,2026-09-18T14:47:49+05:30
