symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
ENGINERSIN,1H,bullish,standard,302.8,301.85,0.31,4.28,301.85,263.25,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
VMM,1H,bullish,standard,103.71,102.75,0.93,3.84,102.75,100.42,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
CEMPRO,1H,bullish,standard,1319.3,1319.0,0.02,3.47,1319.0,1248.1,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
INDIGO,1H,bullish,standard,5039.5,5030.0,0.19,2.52,5030.0,4836.5,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
RBLBANK,1H,bullish,standard,422.1,420.25,0.44,2.51,420.25,401.1,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
FINCABLES,1H,bullish,standard,1467.9,1462.2,0.39,2.11,1462.2,1385.0,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
BANDHANBNK,1H,bullish,standard,184.5,184.1,0.22,1.41,184.1,171.5,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
SWIGGY,1H,bullish,standard,283.5,282.45,0.37,1.4,282.45,271.2,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
CROMPTON,1H,bearish,standard,222.0,222.77,-0.35,4.77,227.12,222.77,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
PGEL,1H,bearish,standard,521.2,521.55,-0.07,2.51,541.45,521.55,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
KEC,1H,bearish,standard,391.8,393.25,-0.37,2.51,409.05,393.25,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
NCC,1H,bearish,standard,134.32,134.56,-0.18,1.76,139.4,134.56,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
VOLTAS,1H,bearish,standard,1102.0,1107.4,-0.49,1.74,1158.5,1107.4,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
THERMAX,1H,bearish,standard,3485.0,3501.1,-0.46,1.53,3613.9,3501.1,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
SUNTV,1D,bullish,standard,489.9,485.5,0.91,5.66,485.5,447.2,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
MEESHO,1D,bullish,standard,239.29,223.1,7.26,5.34,223.1,201.51,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
JSWINFRA,1D,bullish,standard,366.7,356.95,2.73,4.55,356.95,317.9,2026-09-22,20,True,True,2026-09-22T15:02:58+05:30
ENGINERSIN,1D,bullish,standard,302.8,289.65,4.54,3.45,289.65,243.5,2026-09-22,20,True,True,2026-09-22T15:02:58+05:30
IKS,1D,bullish,standard,1855.3,1849.0,0.34,2.55,1849.0,1712.1,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
PFOCUS,1D,bullish,standard,359.1,355.0,1.15,2.52,355.0,277.5,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
BANDHANBNK,1D,bullish,standard,184.5,181.26,1.79,2.26,181.26,159.24,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
RBLBANK,1D,bullish,standard,422.1,420.4,0.4,1.95,420.4,375.0,2026-09-22,20,True,True,2026-09-22T15:02:58+05:30
PAGEIND,1D,bullish,standard,37170.0,36540.0,1.72,1.81,36540.0,34000.0,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
MANKIND,1D,bullish,standard,2486.7,2452.0,1.42,1.56,2452.0,2222.0,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
TATAELXSI,1D,bearish,standard,3231.1,3266.7,-1.09,2.64,3708.0,3266.7,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
CONCOR,1D,bearish,standard,468.7,479.75,-2.3,2.28,523.21,479.75,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
VOLTAS,1D,bearish,standard,1102.5,1110.9,-0.76,1.44,1245.0,1110.9,2026-09-22,20,False,True,2026-09-22T15:02:58+05:30
TEGA,1W,bullish,standard,2072.3,1970.0,5.19,3.68,1970.0,1471.29,2026-09-25,20,False,True,2026-09-22T15:02:58+05:30
ENGINERSIN,1W,bullish,standard,302.8,289.65,4.54,1.8,289.65,213.0,2026-09-25,20,False,True,2026-09-22T15:02:58+05:30
USHAMART,1W,bullish,standard,532.0,529.3,0.51,1.71,529.3,443.42,2026-09-25,20,False,True,2026-09-22T15:02:58+05:30
MEESHO,1W,bullish,standard,239.23,227.65,5.09,1.53,227.65,160.52,2026-09-25,20,False,True,2026-09-22T15:02:58+05:30
PFOCUS,1W,bullish,standard,359.1,347.25,3.41,1.46,347.25,202.54,2026-09-25,20,False,True,2026-09-22T15:02:58+05:30
GRAPHITE,1M,bullish,standard,829.75,793.69,4.54,2.41,793.69,355.0,2026-09-30,20,False,True,2026-09-22T15:02:58+05:30
USHAMART,1M,bullish,standard,532.0,523.57,1.61,1.81,523.57,274.28,2026-09-30,20,False,True,2026-09-22T15:02:58+05:30
