symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
ANGELONE,346.02,V+N,-2.22,below,338.35,346.02,346.03,346.04,346.02,0.005,1.4,0.039,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
GODFRYPHLP,2115.05,V+N,-1.05,below,2092.8,2115.05,2115.13,2115.22,2115.05,0.008,2.2,0.041,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
INDIGO,5311.5,V+N,-1.9,below,5210.5,5311.5,5311.67,5311.83,5311.5,0.006,2.2,0.023,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
JINDALSTEL,1051.05,V+N,-1.92,below,1030.9,1051.05,1051.13,1051.22,1051.05,0.016,2.2,0.035,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
JSWSTEEL,1245.48,V+N,-1.13,below,1231.4,1245.48,1245.57,1245.65,1245.48,0.013,3.6,0.024,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
ANTHEM,754.25,V+N,-0.56,below,750.0,754.25,754.4,754.55,754.25,0.04,4.5,0.041,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
LEMONTREE,118.35,V+N,-0.72,below,117.5,118.35,118.37,118.39,118.35,0.031,4.9,0.031,1,2026-07-10,2026-07-13,True,True,5.0,2026-07-13T13:33:36+05:30
MRPL,160.58,V+W,2.16,above,164.05,160.58,158.66,160.58,156.75,2.412,97.8,0.056,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
TATACONSUM,1111.35,V,-1.45,below,1095.2,1111.35,1111.53,1111.72,1111.35,0.033,5.2,0.032,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
TTML,41.29,V,-0.73,below,40.99,41.29,41.3,41.31,41.29,0.048,5.5,0.046,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
SHREECEM,26605.0,V,-0.49,below,26475.0,26605.0,26608.33,26611.67,26605.0,0.025,6.6,0.013,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
NETWEB,4299.75,V,-0.53,below,4277.0,4299.75,4301.5,4303.25,4299.75,0.081,6.8,0.055,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
IDEA,14.18,V,-1.45,below,13.97,14.18,14.18,14.18,14.18,0.071,7.1,0.046,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
IEX,119.54,V,-1.22,below,118.08,119.54,119.57,119.61,119.54,0.056,8.5,0.031,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
POWERINDIA,32620.0,V,-2.27,below,31880.0,32620.0,32635.0,32650.0,32620.0,0.092,8.8,0.055,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
AMBUJACEM,435.95,V,-1.07,below,431.3,435.95,436.12,436.28,435.95,0.076,9.0,0.048,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
ADANIPORTS,1826.5,V,-0.56,below,1816.3,1826.5,1827.03,1827.57,1826.5,0.058,9.3,0.021,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
KPIL,1352.5,V,-1.61,below,1330.7,1352.5,1353.0,1353.5,1352.5,0.074,9.6,0.043,1,2026-07-10,2026-07-13,True,False,5.0,2026-07-13T13:33:36+05:30
