symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
GRANULES,1H,bullish,standard,895.3,890.5,0.54,1.69,890.5,838.85,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
EIDPARRY,1H,bearish,standard,761.6,765.0,-0.44,1.75,796.35,765.0,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
SUNTV,1H,bearish,standard,451.5,451.8,-0.07,1.41,482.6,451.8,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
PPLPHARMA,1D,bullish,standard,227.4,220.36,3.19,4.97,220.36,200.1,2026-09-08,20,True,True,2026-09-08T14:42:19+05:30
GVT&D,1D,bullish,standard,4753.5,4539.0,4.73,4.56,4539.0,4025.0,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
JUBLPHARMA,1D,bullish,standard,996.15,995.0,0.12,3.18,995.0,847.85,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
SPLPETRO,1D,bullish,standard,821.85,783.0,4.96,2.91,783.0,681.85,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
SYRMA,1D,bullish,standard,1636.0,1541.42,6.14,2.43,1541.42,1392.6,2026-09-08,20,True,True,2026-09-08T14:42:19+05:30
GRANULES,1D,bullish,standard,895.3,882.0,1.51,2.3,882.0,816.0,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
SAILIFE,1D,bullish,standard,1640.0,1630.0,0.61,1.76,1630.0,1409.0,2026-09-08,20,True,True,2026-09-08T14:42:19+05:30
DIVISLAB,1D,bullish,standard,9529.5,9467.0,0.66,1.63,9467.0,8285.5,2026-09-08,20,True,True,2026-09-08T14:42:19+05:30
PFIZER,1D,bearish,standard,4325.0,4575.0,-5.46,2.68,5149.0,4575.0,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
UBL,1D,bearish,standard,1257.7,1276.4,-1.47,2.46,1405.5,1276.4,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
360ONE,1D,bearish,standard,1110.0,1127.1,-1.52,1.26,1222.9,1127.1,2026-09-08,20,False,True,2026-09-08T14:42:19+05:30
