symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
RAMCOCEM,869.74,V+N,1.9,above,886.3,869.74,869.73,869.74,869.73,0.002,1.1,0.045,1,2026-09-18,2026-09-21,True,True,5.0,2026-09-21T15:48:07+05:30
INDHOTEL,732.8,V+N,1.8,above,746.0,732.8,732.78,732.8,732.77,0.005,2.7,0.018,1,2026-09-18,2026-09-21,True,True,5.0,2026-09-21T15:48:07+05:30
BHARTIARTL,1864.3,V+W,-1.76,below,1831.4,1864.3,1873.97,1883.63,1864.3,1.032,97.5,0.014,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
PATANJALI,364.67,V+W,8.64,above,396.2,364.67,362.35,364.67,360.02,1.283,97.8,0.015,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
WELCORP,2631.95,V+W,5.08,above,2765.7,2631.95,2603.8,2631.95,2575.65,2.162,97.8,0.053,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
TATACHEM,700.24,V+W,-0.94,below,693.65,700.24,707.23,714.22,700.24,1.977,99.5,0.021,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
BSE,3267.1,V,-3.27,below,3160.4,3267.1,3267.8,3268.5,3267.1,0.043,6.6,0.022,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
ENGINERSIN,266.23,V,7.31,above,285.7,266.23,266.12,266.23,266.0,0.088,8.5,0.038,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
IFCI,76.57,V,-3.16,below,74.15,76.57,76.63,76.69,76.57,0.152,10.4,0.1,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
MEESHO,214.32,V,2.25,above,219.15,214.32,214.2,214.32,214.08,0.112,13.3,0.029,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
INFY,1049.95,V,-0.9,below,1040.5,1049.95,1050.43,1050.92,1049.95,0.092,14.2,0.029,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
WHIRLPOOL,719.05,V,0.65,above,723.75,719.05,718.6,719.05,718.15,0.125,15.9,0.045,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
MAXHEALTH,1048.67,V,1.84,above,1068.0,1048.67,1048.03,1048.67,1047.4,0.121,16.7,0.037,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
MRPL,165.21,V,1.07,above,166.97,165.21,165.04,165.21,164.87,0.206,16.7,0.054,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
JPPOWER,15.36,V,7.38,above,16.49,15.36,15.34,15.36,15.33,0.174,18.4,0.037,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
CHOLAHLDNG,1508.97,V,-2.08,below,1477.6,1508.97,1510.23,1511.5,1508.97,0.168,19.7,0.026,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
BANDHANBNK,175.4,V,1.94,above,178.81,175.4,175.27,175.4,175.13,0.152,20.0,0.026,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
WOCKPHARMA,2083.5,V,4.97,above,2187.1,2083.5,2080.9,2083.5,2078.3,0.25,21.1,0.057,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
CONCORDBIO,1492.82,V,6.16,above,1584.8,1492.82,1491.23,1492.82,1489.65,0.212,22.5,0.022,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
CANHLIFE,153.73,V,-0.67,below,152.7,153.73,153.88,154.02,153.73,0.186,23.3,0.016,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
ATUL,6155.75,V,-0.98,below,6095.5,6155.75,6160.67,6165.58,6155.75,0.16,24.9,0.014,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
BLUEJET,574.31,V,1.03,above,580.2,574.31,573.37,574.31,572.42,0.328,27.1,0.045,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
VBL,421.58,V,1.11,above,426.25,421.58,421.2,421.58,420.82,0.178,27.1,0.026,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
EMMVEE,329.8,V,3.65,above,341.85,329.8,329.2,329.8,328.6,0.365,28.3,0.038,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
GESHIP,1430.3,V,3.97,above,1487.1,1430.3,1428.5,1430.3,1426.7,0.252,29.0,0.034,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
WELSPUNLIV,214.35,V,1.03,above,216.56,214.35,214.04,214.35,213.73,0.29,29.0,0.044,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
BIOCON,384.55,V,2.76,above,395.15,384.55,384.1,384.55,383.65,0.234,33.4,0.028,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
SAGILITY,45.58,V,0.93,above,46.0,45.58,45.49,45.58,45.41,0.366,37.0,0.045,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
FACT,762.92,V,4.86,above,800.0,762.92,761.63,762.92,760.35,0.337,38.6,0.056,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
CGPOWER,896.15,V,1.38,above,908.5,896.15,894.77,896.15,893.38,0.309,40.5,0.034,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
LT,3880.67,V,0.4,above,3896.0,3880.67,3876.33,3880.67,3872.0,0.224,43.6,0.027,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
ACE,1226.72,V,0.44,above,1232.1,1226.72,1224.23,1226.72,1221.75,0.406,44.1,0.049,1,2026-09-18,2026-09-21,True,False,5.0,2026-09-21T15:48:07+05:30
