symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
TEGA,1H,bullish,standard,1627.7,1627.0,0.04,2.97,1627.0,1559.1,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
DEVYANI,1H,bullish,standard,128.0,127.27,0.57,2.14,127.27,118.48,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
TATATECH,1H,bullish,standard,834.6,829.65,0.6,1.7,829.65,753.0,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
TECHNOE,1H,bullish,standard,1036.3,1034.75,0.15,1.42,1034.75,983.0,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
TRAVELFOOD,1D,bullish,standard,1419.0,1396.5,1.61,18.27,1396.5,1255.5,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
ENRIN,1D,bullish,standard,3633.6,3566.0,1.9,11.45,3566.0,3075.0,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
MOTHERSON,1D,bullish,standard,167.24,157.99,5.85,4.19,157.99,140.82,2026-08-07,20,True,True,2026-08-07T11:36:25+05:30
PTCIL,1D,bullish,standard,19197.0,18599.0,3.22,4.0,18599.0,16922.0,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
TATATECH,1D,bullish,standard,834.6,805.75,3.58,3.24,805.75,690.0,2026-08-07,20,True,True,2026-08-07T11:36:25+05:30
BLUESTARCO,1D,bearish,standard,1518.2,1549.4,-2.01,2.65,1754.59,1549.4,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
EIHOTEL,1D,bearish,standard,310.0,315.57,-1.76,1.75,351.16,315.57,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
INDGN,1W,bullish,standard,552.2,551.58,0.11,7.11,551.58,412.19,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
NEULANDLAB,1W,bullish,standard,22416.0,20051.94,11.79,6.01,20051.94,11478.79,2026-08-07,20,False,True,2026-08-07T11:36:25+05:30
