symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
PINELABS,167.00,V+N,1.6,above,169.67,167.0,166.96,167.0,166.92,0.046,4.1,0.053,1,2026-08-26,2026-08-27,True,True,5.0,2026-08-27T21:11:39+05:30
NTPC,336.24,V+W,-1.59,below,330.9,336.24,337.88,339.53,336.24,0.972,97.0,0.015,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
JINDALSAW,299.45,V+W,3.61,above,310.25,299.45,296.45,299.45,293.45,2.024,97.5,0.038,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
TATAPOWER,366.06,V+W,-3.84,below,352.0,366.06,368.12,370.18,366.06,1.118,97.5,0.023,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
VBL,425.52,V+W,-1.59,below,418.75,425.52,429.78,434.05,425.52,1.985,98.1,0.03,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
KOTAKBANK,414.21,V+W,2.41,above,424.2,414.21,411.72,414.21,409.23,1.21,99.2,0.024,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
UNITDSPR,1537.15,V,-0.99,below,1522.0,1537.15,1537.6,1538.05,1537.15,0.059,7.7,0.033,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
BBTC,1427.30,V,13.05,above,1613.6,1427.3,1426.93,1427.3,1426.57,0.051,8.2,0.029,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
DELHIVERY,448.87,V,3.82,above,466.0,448.87,448.73,448.87,448.6,0.059,9.0,0.023,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
SRF,2582.03,V,0.89,above,2605.0,2582.03,2581.07,2582.03,2580.1,0.075,11.8,0.031,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
APARINDS,17115.00,V,4.59,above,17900.0,17115.0,17097.67,17115.0,17080.33,0.203,17.0,0.054,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
IREDA,118.47,V,-0.9,below,117.4,118.47,118.58,118.69,118.47,0.188,23.6,0.048,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
WHIRLPOOL,770.97,V,9.1,above,841.15,770.97,770.23,770.97,769.5,0.19,23.6,0.045,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
REDINGTON,353.68,V,1.34,above,358.4,353.68,353.15,353.68,352.62,0.297,25.8,0.038,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
HFCL,237.25,V,3.62,above,245.84,237.25,236.79,237.25,236.34,0.381,28.5,0.031,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
IOC,139.59,V,-1.45,below,137.57,139.59,139.71,139.82,139.59,0.165,28.5,0.021,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
SOLARINDS,20072.33,V,2.53,above,20580.0,20072.33,20047.67,20072.33,20023.0,0.246,28.8,0.057,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
ASTERDM,763.17,V,-1.1,below,754.8,763.17,764.25,765.33,763.17,0.281,35.6,0.028,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
ZENTEC,1876.70,V,-2.72,below,1825.6,1876.7,1880.0,1883.3,1876.7,0.351,36.2,0.017,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
TATACONSUM,1048.58,V,-0.63,below,1042.0,1048.58,1050.07,1051.55,1048.58,0.283,41.6,0.028,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
MFSL,1592.45,V,-1.54,below,1568.0,1592.45,1594.97,1597.48,1592.45,0.316,44.4,0.019,1,2026-08-26,2026-08-27,True,False,5.0,2026-08-27T21:11:39+05:30
