symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
UBL,1350.65,V,6.13,above,1433.5,1350.65,1350.4,1350.65,1350.15,0.037,6.6,0.028,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ANTHEM,791.74,V,-2.3,below,773.55,791.74,791.93,792.12,791.74,0.048,6.8,0.042,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HINDPETRO,407.05,V,-2.58,below,396.55,407.05,407.15,407.25,407.05,0.049,7.9,0.034,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ZYDUSLIFE,1143.37,V,-1.96,below,1120.9,1143.37,1143.63,1143.9,1143.37,0.047,8.8,0.024,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CASTROLIND,184.24,V,0.56,above,185.27,184.24,184.2,184.24,184.17,0.036,9.0,0.015,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ONGC,250.08,V,0.63,above,251.65,250.08,250.01,250.08,249.95,0.049,9.6,0.03,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
PNBHOUSING,1097.65,V,-1.39,below,1082.4,1097.65,1097.9,1098.15,1097.65,0.046,9.6,0.027,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
DELHIVERY,484.91,V,-2.99,below,470.4,484.91,485.07,485.23,484.91,0.065,10.4,0.021,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TBOTEK,1444.02,V,1.17,above,1460.9,1444.02,1443.43,1444.02,1442.85,0.081,10.4,0.034,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
VOLTAS,1359.73,V,-3.4,below,1313.5,1359.73,1360.27,1360.8,1359.73,0.078,10.4,0.037,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LENSKART,541.43,V,2.93,above,557.3,541.43,541.17,541.43,540.9,0.099,10.9,0.03,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HDBFS,728.28,V,-2.94,below,706.85,728.28,728.47,728.65,728.28,0.05,11.5,0.021,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MFSL,1543.65,V,-1.65,below,1518.2,1543.65,1544.2,1544.75,1543.65,0.071,12.6,0.019,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
INDIANB,855.73,V,-3.43,below,826.35,855.73,856.12,856.5,855.73,0.09,14.2,0.034,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NH,2026.85,V,-2.54,below,1975.3,2026.85,2027.8,2028.75,2026.85,0.094,14.5,0.036,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SYRMA,1343.95,V,1.35,above,1362.1,1343.95,1342.9,1343.95,1341.85,0.156,14.5,0.042,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
COFORGE,1508.43,V,-2.25,below,1474.5,1508.43,1509.47,1510.5,1508.43,0.137,14.8,0.028,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
IRCON,129.32,V,-1.62,below,127.22,129.32,129.43,129.53,129.32,0.165,17.0,0.044,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
AEGISLOG,1384.92,V,-2.73,below,1347.1,1384.92,1385.93,1386.95,1384.92,0.147,17.3,0.033,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HDFCLIFE,563.77,V,-2.06,below,552.15,563.77,564.07,564.36,563.77,0.103,17.5,0.02,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
IFCI,72.96,V,-2.08,below,71.44,72.96,73.04,73.13,72.96,0.237,17.5,0.102,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
POLICYBZR,1579.9,V,-2.05,below,1547.5,1579.9,1581.47,1583.03,1579.9,0.198,19.2,0.039,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CAPLIPOINT,2642.65,V,-5.59,below,2495.0,2642.65,2644.83,2647.02,2642.65,0.165,20.0,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TENNIND,556.67,V,1.14,above,563.0,556.67,556.1,556.67,555.52,0.207,20.4,0.012,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
KAJARIACER,1243.23,V,-1.06,below,1230.0,1243.23,1244.27,1245.3,1243.23,0.166,21.4,0.029,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
WOCKPHARMA,1916.0,V,-2.72,below,1863.9,1916.0,1918.47,1920.93,1916.0,0.257,21.4,0.059,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CHOLAHLDNG,1554.75,V,-1.39,below,1533.2,1554.75,1556.2,1557.65,1554.75,0.186,21.9,0.026,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CLEAN,731.75,V,1.29,above,741.2,731.75,731.1,731.75,730.45,0.178,22.2,0.026,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ABLBL,95.06,V,-1.18,below,93.94,95.06,95.16,95.26,95.06,0.21,22.4,0.054,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NCC,139.98,V,-1.99,below,137.2,139.98,140.1,140.22,139.98,0.174,22.5,0.027,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ZYDUSWELL,600.65,V,-3.96,below,576.85,600.65,601.27,601.88,600.65,0.205,23.3,0.034,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
WHIRLPOOL,774.32,V,-1.85,below,760.0,774.32,775.08,775.85,774.32,0.198,23.6,0.043,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ENGINERSIN,228.44,V,-1.32,below,225.44,228.44,228.77,229.1,228.44,0.284,25.5,0.04,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
IREDA,121.29,V,-1.14,below,119.9,121.29,121.42,121.56,121.29,0.222,25.5,0.051,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MUTHOOTFIN,2992.25,V,1.78,above,3045.4,2992.25,2989.1,2992.25,2985.95,0.211,25.8,0.04,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BAYERCROP,4257.32,V,1.26,above,4311.0,4257.32,4253.73,4257.32,4250.15,0.168,26.3,0.031,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
JKTYRE,400.25,V,-2.11,below,391.8,400.25,400.83,401.42,400.25,0.291,27.7,0.045,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NLCINDIA,295.55,V,-1.76,below,290.35,295.55,295.95,296.35,295.55,0.27,27.7,0.051,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BLS,235.47,V,-1.92,below,230.95,235.47,235.78,236.1,235.47,0.269,27.9,0.032,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
APTUS,301.43,V,-1.3,below,297.5,301.43,301.82,302.2,301.43,0.254,28.8,0.024,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HBLENGINE,731.65,V,-1.87,below,717.95,731.65,732.65,733.65,731.65,0.273,29.0,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NAM-INDIA,1178.35,V,-2.97,below,1143.3,1178.35,1179.97,1181.58,1178.35,0.274,29.3,0.035,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LTFOODS,383.73,V,-1.3,below,378.75,383.73,384.27,384.81,383.73,0.282,29.9,0.036,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
GLENMARK,2242.22,V,-1.51,below,2208.4,2242.22,2244.93,2247.65,2242.22,0.242,30.4,0.033,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LGEINDIA,1571.6,V,-1.66,below,1545.5,1571.6,1573.2,1574.8,1571.6,0.203,30.9,0.008,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NUVAMA,1893.83,V,-0.9,below,1876.8,1893.83,1896.07,1898.3,1893.83,0.236,31.0,0.025,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TIMKEN,3133.53,V,-1.88,below,3074.5,3133.53,3137.57,3141.6,3133.53,0.257,31.2,0.05,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CIPLA,1428.95,V,-1.33,below,1410.0,1428.95,1430.13,1431.32,1428.95,0.165,32.9,0.022,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
IRFC,88.4,V,-1.25,below,87.29,88.4,88.5,88.61,88.4,0.245,32.9,0.035,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MAXHEALTH,1097.85,V,-0.97,below,1087.2,1097.85,1099.37,1100.88,1097.85,0.276,32.9,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
JPPOWER,17.78,V,-2.32,below,17.37,17.78,17.82,17.85,17.78,0.374,34.2,0.037,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SUPREMEIND,3441.77,V,-1.54,below,3388.8,3441.77,3446.83,3451.9,3441.77,0.294,35.1,0.041,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CENTRALBK,32.07,V,-2.55,below,31.25,32.07,32.11,32.16,32.07,0.291,36.7,0.042,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ZEEL,107.78,V,-1.56,below,106.1,107.78,107.98,108.18,107.78,0.37,36.7,0.038,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BANKINDIA,147.34,V,-3.15,below,142.7,147.34,147.59,147.83,147.34,0.33,39.7,0.032,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TATAINVEST,657.93,V,-2.08,below,644.25,657.93,658.9,659.88,657.93,0.296,40.3,0.025,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MOTHERSON,144.98,V,0.12,above,145.15,144.98,144.73,144.98,144.49,0.339,41.4,0.033,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
PGEL,616.08,V,-6.7,below,574.8,616.08,617.68,619.29,616.08,0.521,42.7,0.05,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TATACAP,351.04,V,-1.72,below,345.0,351.04,351.53,352.02,351.04,0.28,43.0,0.016,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ELECON,450.97,V,-2.91,below,437.85,450.97,452.23,453.5,450.97,0.56,43.3,0.036,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
AIIL,556.2,V,2.78,above,571.65,556.2,554.78,556.2,553.37,0.511,43.8,0.069,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CROMPTON,260.88,V,-3.0,below,253.05,260.88,261.28,261.69,260.88,0.313,43.8,0.025,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
INDIAMART,1921.02,V,-5.21,below,1821.0,1921.02,1924.03,1927.05,1921.02,0.314,44.9,0.025,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
PIRAMALFIN,2152.92,V,0.71,above,2168.1,2152.92,2148.23,2152.92,2143.55,0.436,45.1,0.052,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BALKRISIND,2058.17,V,-2.44,below,2007.9,2058.17,2061.13,2064.1,2058.17,0.288,45.2,0.026,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
EIHOTEL,338.5,V,-1.89,below,332.1,338.5,339.07,339.63,338.5,0.334,45.2,0.031,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CHOLAFIN,1772.3,V,-2.04,below,1736.1,1772.3,1775.57,1778.83,1772.3,0.368,46.3,0.034,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
JUBLPHARMA,1009.91,V,-2.53,below,984.4,1009.91,1012.02,1014.13,1009.91,0.417,46.3,0.023,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
INDIGO,5279.5,V,-2.79,below,5132.0,5279.5,5288.0,5296.5,5279.5,0.321,46.8,0.023,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LAURUSLABS,1555.83,V,1.36,above,1577.0,1555.83,1552.77,1555.83,1549.7,0.395,47.1,0.017,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ATGL,701.78,V,-2.31,below,685.55,701.78,703.17,704.55,701.78,0.393,47.4,0.035,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LTM,4091.6,V,-2.36,below,3995.1,4091.6,4099.3,4107.0,4091.6,0.376,47.9,0.032,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CONCORDBIO,1338.48,V,-4.32,below,1280.6,1338.48,1341.97,1345.45,1338.48,0.519,48.5,0.022,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
GESHIP,1383.88,V,3.84,above,1437.0,1383.88,1380.67,1383.88,1377.45,0.466,48.5,0.043,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
IDFCFIRSTB,81.81,V,-2.19,below,80.02,81.81,81.96,82.11,81.81,0.366,48.5,0.033,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MPHASIS,2418.37,V,-5.21,below,2292.4,2418.37,2423.33,2428.3,2418.37,0.41,49.3,0.024,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NBCC,97.07,V,-2.57,below,94.57,97.07,97.34,97.6,97.07,0.551,49.3,0.042,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CARTRADE,2716.22,V,3.09,above,2800.2,2716.22,2706.43,2716.22,2696.65,0.723,51.0,0.043,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BAJAJ-AUTO,10451.25,V,4.96,above,10969.5,10451.25,10435.33,10451.25,10419.42,0.305,51.2,0.028,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ONESOURCE,1679.1,V,-1.24,below,1658.2,1679.1,1684.03,1688.97,1679.1,0.586,52.3,0.052,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BLUEDART,4890.97,V,-1.56,below,4814.8,4890.97,4898.93,4906.9,4890.97,0.325,52.6,0.017,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NEWGEN,548.03,V,-3.85,below,526.95,548.03,549.77,551.5,548.03,0.631,54.8,0.031,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BERGEPAINT,493.9,V,0.77,above,497.7,493.9,492.83,493.9,491.77,0.433,55.1,0.013,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
JSWINFRA,345.29,V,-3.99,below,331.5,345.29,346.03,346.77,345.29,0.429,56.4,0.029,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
PVRINOX,1011.0,V,-1.58,below,995.05,1011.0,1013.75,1016.5,1011.0,0.543,58.4,0.03,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CDSL,1368.67,V,-2.43,below,1335.4,1368.67,1372.43,1376.2,1368.67,0.549,59.2,0.036,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SUNPHARMA,1952.35,V,-0.7,below,1938.7,1952.35,1955.53,1958.72,1952.35,0.326,59.2,0.02,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CUMMINSIND,5492.08,V,1.75,above,5588.0,5492.08,5478.17,5492.08,5464.25,0.508,60.0,0.019,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CHENNPETRO,1253.42,V,3.59,above,1298.4,1253.42,1248.73,1253.42,1244.05,0.75,60.5,0.027,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
THERMAX,4697.83,V,1.04,above,4746.5,4697.83,4685.17,4697.83,4672.5,0.541,60.8,0.019,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
NESTLEIND,1443.63,V,2.76,above,1483.5,1443.63,1440.97,1443.63,1438.3,0.37,61.1,0.032,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
VTL,632.94,V,-0.82,below,627.75,632.94,634.83,636.73,632.94,0.596,61.4,0.032,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HYUNDAI,1977.35,V,-0.98,below,1958.0,1977.35,1982.4,1987.45,1977.35,0.509,61.6,0.027,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CGPOWER,909.98,V,0.48,above,914.3,909.98,907.5,909.98,905.02,0.545,61.9,0.039,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
KPITTECH,566.13,V,-2.32,below,553.0,566.13,567.82,569.5,566.13,0.593,62.5,0.039,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TATAPOWER,382.32,V,-1.09,below,378.15,382.32,383.18,384.05,382.32,0.452,63.8,0.028,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SHYAMMETL,1065.26,V,-3.25,below,1030.6,1065.26,1067.87,1070.47,1065.26,0.489,64.7,0.015,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
WIPRO,175.31,V,-0.69,below,174.1,175.31,175.66,176.0,175.31,0.391,64.7,0.013,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LUPIN,2499.9,V,-3.29,below,2417.6,2499.9,2504.87,2509.83,2499.9,0.397,64.9,0.028,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BHARTIHEXA,1612.63,V,1.9,above,1643.3,1612.63,1608.07,1612.63,1603.5,0.568,65.2,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
COHANCE,446.12,V,-2.45,below,435.2,446.12,447.65,449.18,446.12,0.681,66.0,0.022,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LINDEINDIA,7016.58,V,-1.83,below,6888.0,7016.58,7036.67,7056.75,7016.58,0.571,66.8,0.025,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
JKCEMENT,5435.58,V,6.43,above,5785.0,5435.58,5418.17,5435.58,5400.75,0.643,67.4,0.033,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TITAGARH,846.78,V,-3.29,below,818.9,846.78,849.97,853.15,846.78,0.749,67.9,0.051,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
ULTRACEMCO,11877.5,V,0.56,above,11944.0,11877.5,11852.0,11877.5,11826.5,0.43,70.7,0.023,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
INFY,1075.95,V,-2.55,below,1048.5,1075.95,1078.4,1080.85,1075.95,0.454,74.8,0.029,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SPLPETRO,714.5,V,3.11,above,736.7,714.5,711.45,714.5,708.4,0.857,74.8,0.04,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
MRF,132448.33,V,0.6,above,133240.0,132448.33,132096.67,132448.33,131745.0,0.532,76.7,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
SONATSOFTW,303.98,V,-3.73,below,292.65,303.98,305.42,306.85,303.98,0.939,77.0,0.026,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
BANDHANBNK,209.64,V,-16.95,below,174.1,209.64,210.45,211.26,209.64,0.77,77.8,0.027,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
AEGISVOPAK,279.52,V,7.14,above,299.48,279.52,278.01,279.52,276.51,1.081,78.9,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
GRASIM,3136.02,V,0.89,above,3164.0,3136.02,3128.23,3136.02,3120.45,0.498,79.2,0.017,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TATAELXSI,3474.23,V,-1.85,below,3409.9,3474.23,3486.87,3499.5,3474.23,0.725,79.7,0.033,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TCS,2227.13,V,-0.97,below,2205.5,2227.13,2233.17,2239.2,2227.13,0.54,81.1,0.029,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CGCL,251.22,V,-2.68,below,244.48,251.22,252.41,253.61,251.22,0.948,82.7,0.053,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
TECHM,1581.97,V,-1.43,below,1559.3,1581.97,1587.63,1593.3,1581.97,0.714,82.7,0.038,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HDFCBANK,763.07,V,-1.58,below,751.0,763.07,764.68,766.3,763.07,0.423,83.0,0.02,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CANBK,128.08,V,-1.37,below,126.33,128.08,128.64,129.19,128.08,0.868,83.3,0.023,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
AXISBANK,1259.52,V,-1.75,below,1237.5,1259.52,1263.03,1266.55,1259.52,0.557,83.6,0.024,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
RELIANCE,1307.4,V,-1.26,below,1290.9,1307.4,1311.1,1314.8,1307.4,0.564,83.8,0.028,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
VIJAYA,1340.95,V,-1.97,below,1314.6,1340.95,1347.2,1353.45,1340.95,0.928,83.8,0.037,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
DRREDDY,1209.5,V,-1.91,below,1186.4,1209.5,1213.0,1216.5,1209.5,0.577,84.7,0.021,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
HFCL,216.55,V,2.29,above,221.52,216.55,215.13,216.55,213.71,1.319,85.2,0.028,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
KALYANKJIL,573.97,V,4.05,above,597.2,573.97,570.93,573.97,567.9,1.063,85.2,0.038,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
CHALET,843.98,V,-2.44,below,823.35,843.98,848.0,852.02,843.98,0.949,85.8,0.023,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
KIRLOSENG,2235.75,V,-2.24,below,2185.6,2235.75,2249.8,2263.85,2235.75,1.249,85.8,0.036,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
PREMIERENE,1054.27,V,-3.16,below,1021.0,1054.27,1060.13,1066.0,1054.27,1.107,86.3,0.029,1,2026-07-21,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
LTTS,3365.47,V,-1.34,below,3320.3,3365.47,3381.43,3397.4,3365.47,0.944,86.8,0.042,1,2026-07-20,2026-07-22,True,False,5.0,2026-07-22T13:07:40+05:30
