symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
PIDILITIND,1H,bullish,standard,1687.7,1668.5,1.15,13.45,1668.5,1612.6,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
INDHOTEL,1H,bullish,standard,737.9,727.0,1.5,10.44,727.0,702.35,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
FEDERALBNK,1H,bullish,standard,356.7,348.1,2.47,9.01,348.1,341.6,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
POLICYBZR,1H,bullish,standard,1875.0,1863.5,0.62,8.3,1863.5,1796.8,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
BAJAJHLDNG,1H,bullish,standard,11644.0,11540.0,0.9,7.33,11540.0,11230.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
INDIANB,1H,bullish,standard,898.75,895.75,0.33,7.14,895.75,864.8,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
NHPC,1H,bullish,standard,76.72,76.55,0.22,7.13,76.55,74.32,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
GAIL,1H,bullish,standard,177.5,174.62,1.65,6.93,174.62,170.16,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
TCS,1H,bullish,standard,2399.3,2348.3,2.17,6.69,2348.3,2244.1,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
TORNTPHARM,1H,bullish,standard,5066.0,5050.0,0.32,5.78,5050.0,4885.5,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
BOSCHLTD,1H,bullish,standard,50000.0,49020.0,2.0,5.72,49020.0,48060.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
NYKAA,1H,bullish,standard,349.55,342.8,1.97,5.55,342.8,333.55,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
WIPRO,1H,bullish,standard,184.5,181.79,1.49,5.17,181.79,176.17,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
COLPAL,1H,bullish,standard,1897.6,1875.3,1.19,5.13,1875.3,1804.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
LUPIN,1H,bullish,standard,2188.4,2185.4,0.14,5.05,2185.4,2146.3,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
NESTLEIND,1H,bullish,standard,1496.5,1463.9,2.23,4.86,1463.9,1428.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
PREMIERENE,1H,bullish,standard,1036.3,1020.0,1.6,3.84,1020.0,973.2,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
INDUSINDBK,1H,bullish,standard,1016.6,1005.0,1.15,3.74,1005.0,980.8,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
SUZLON,1H,bullish,standard,47.52,47.32,0.42,3.7,47.32,45.95,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
OFSS,1H,bullish,standard,12540.0,12325.0,1.74,3.46,12325.0,11721.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
PETRONET,1H,bullish,standard,300.6,293.35,2.47,3.22,293.35,289.0,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
YESBANK,1H,bullish,standard,22.83,22.54,1.29,3.13,22.54,21.99,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
IDFCFIRSTB,1H,bullish,standard,85.97,84.88,1.28,2.82,84.88,82.52,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
AUROPHARMA,1H,bullish,standard,1717.0,1702.5,0.85,2.74,1702.5,1605.7,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
SBIN,1H,bullish,standard,1060.0,1055.9,0.39,2.54,1055.9,1034.5,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
ATHERENERG,1H,bullish,standard,1717.7,1703.7,0.82,2.53,1703.7,1472.5,2026-08-31,20,False,True,2026-08-31T16:45:45+05:30
