symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
KIMS,1H,bullish,standard,793.65,774.7,2.45,18.94,774.7,755.0,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
SAPPHIRE,1H,bullish,standard,234.45,233.5,0.41,7.27,233.5,220.29,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
ACE,1H,bullish,standard,1205.6,1195.2,0.87,4.47,1195.2,1102.7,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
APARINDS,1H,bullish,standard,17797.0,17671.0,0.71,4.47,17671.0,16030.0,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
GESHIP,1H,bullish,standard,1425.6,1418.0,0.54,2.51,1418.0,1359.1,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
JKCEMENT,1H,bullish,standard,5027.5,4995.0,0.65,2.45,4995.0,4676.0,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
MANKIND,1H,bullish,standard,2302.6,2300.0,0.11,1.85,2300.0,2243.3,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
CREDITACC,1H,bearish,standard,1367.2,1370.0,-0.2,2.55,1438.0,1370.0,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
FIVESTAR,1H,bearish,standard,529.75,532.8,-0.57,1.5,557.0,532.8,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
COALINDIA,1H,bearish,standard,417.0,417.65,-0.16,1.3,426.7,417.65,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
TEGA,1D,bullish,standard,1907.0,1834.87,3.93,12.19,1834.87,1532.82,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
PFOCUS,1D,bullish,standard,334.6,333.6,0.3,5.82,333.6,276.5,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
ACE,1D,bullish,standard,1205.6,1193.81,0.99,2.09,1193.81,1071.83,2026-09-17,20,True,True,2026-09-17T15:15:16+05:30
PNBHOUSING,1D,bearish,standard,1109.0,1125.4,-1.46,4.73,1211.5,1125.4,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
MAZDOCK,1D,bearish,standard,2182.0,2190.0,-0.37,2.44,2656.8,2190.0,2026-09-17,20,False,True,2026-09-17T15:15:16+05:30
TEGA,1W,bullish,standard,1907.0,1891.8,0.8,4.05,1891.8,1471.29,2026-09-18,20,False,True,2026-09-17T15:15:16+05:30
PFOCUS,1W,bullish,standard,334.6,324.9,2.99,2.45,324.9,202.54,2026-09-18,20,False,True,2026-09-17T15:15:16+05:30
GRAPHITE,1M,bullish,standard,814.65,793.69,2.64,2.24,793.69,355.0,2026-09-30,20,False,True,2026-09-17T15:15:16+05:30
KIMS,1H,bullish,standard,797.0,795.2,0.23,2.82,795.2,755.0,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
TITAN,1H,bearish,standard,4841.0,4845.0,-0.08,2.77,5009.5,4845.0,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
PREMIERENE,1H,bearish,standard,880.0,884.1,-0.46,1.28,974.2,884.1,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
TEGA,1D,bullish,standard,1920.0,1834.87,4.64,13.02,1834.87,1532.82,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
PFOCUS,1D,bullish,standard,334.95,333.6,0.4,5.91,333.6,276.5,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
ACE,1D,bullish,standard,1205.6,1193.81,0.99,2.3,1193.81,1071.83,2026-09-17,20,True,True,2026-09-17T20:05:09+05:30
PNBHOUSING,1D,bearish,standard,1103.5,1125.4,-1.95,4.74,1211.5,1125.4,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
JPPOWER,1D,bearish,standard,15.26,15.28,-0.13,1.36,17.47,15.28,2026-09-17,20,False,True,2026-09-17T20:05:09+05:30
TEGA,1W,bullish,standard,1920.0,1891.8,1.49,4.3,1891.8,1471.29,2026-09-18,20,False,True,2026-09-17T20:05:09+05:30
PFOCUS,1W,bullish,standard,334.95,324.9,3.09,2.47,324.9,202.54,2026-09-18,20,False,True,2026-09-17T20:05:09+05:30
GRAPHITE,1M,bullish,standard,814.1,793.69,2.57,2.25,793.69,355.0,2026-09-30,20,False,True,2026-09-17T20:05:09+05:30
SWANCORP,1M,bearish,standard,289.8,290.15,-0.12,2.84,770.86,290.15,2026-09-30,20,False,True,2026-09-17T20:05:09+05:30
