symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
VTL,1H,bullish,standard,647.6,645.55,0.32,1.61,645.55,620.25,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
KALYANKJIL,1D,bullish,standard,524.9,483.4,8.59,5.63,483.4,348.35,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
NEWGEN,1D,bullish,standard,567.9,542.9,4.6,4.86,542.9,461.25,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
ZENSARTECH,1D,bullish,standard,540.5,522.4,3.46,3.36,522.4,423.0,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
LTM,1D,bullish,standard,4192.0,4089.6,2.5,3.11,4089.6,3528.0,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
SHYAMMETL,1D,bullish,standard,1024.0,1002.85,2.11,2.83,1002.85,916.1,2026-07-13,20,True,True,2026-07-13T13:31:24+05:30
MAPMYINDIA,1D,bullish,standard,1175.8,1116.7,5.29,2.69,1116.7,808.0,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
HEG,1D,bullish,standard,575.1,565.4,1.72,2.49,565.4,509.1,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
JSWINFRA,1D,bullish,standard,353.8,343.45,3.01,1.89,343.45,289.73,2026-07-13,20,True,True,2026-07-13T13:31:24+05:30
KAJARIACER,1D,bullish,standard,1241.8,1232.9,0.72,1.75,1232.9,1094.1,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
ARE&M,1D,bullish,standard,905.0,896.5,0.95,1.69,896.5,820.6,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
HOMEFIRST,1D,bullish,standard,1261.6,1241.2,1.64,1.52,1241.2,1101.9,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
HCLTECH,1D,bullish,standard,1218.6,1191.5,2.27,1.49,1191.5,1030.0,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
CDSL,1D,bullish,standard,1447.0,1443.0,0.28,1.26,1443.0,1247.1,2026-07-13,20,False,True,2026-07-13T13:31:24+05:30
KALYANKJIL,1W,bullish,standard,524.9,483.4,8.59,1.62,483.4,327.05,2026-07-17,20,False,True,2026-07-13T13:31:24+05:30
DELHIVERY,1M,bullish,standard,513.8,491.7,4.49,1.44,491.7,236.53,2026-07-31,20,False,True,2026-07-13T13:31:24+05:30
CGCL,1M,bullish,standard,258.59,231.36,11.77,1.42,231.36,150.35,2026-07-31,20,False,True,2026-07-13T13:31:24+05:30
RRKABEL,1H,bullish,standard,2385.4,2369.4,0.68,2.22,2369.4,2180.1,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
NETWEB,1H,bullish,standard,4415.0,4394.0,0.48,1.92,4394.0,4202.5,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
GODREJPROP,1H,bullish,standard,2165.2,2165.0,0.01,1.67,2165.0,1989.9,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
TITAGARH,1H,bullish,standard,852.0,849.4,0.31,1.52,849.4,818.0,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
TRIDENT,1H,bullish,standard,25.9,25.8,0.39,1.48,25.8,25.12,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
NEWGEN,1D,bullish,standard,590.5,542.9,8.77,12.72,542.9,461.25,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
KALYANKJIL,1D,bullish,standard,510.65,483.4,5.64,7.46,483.4,348.35,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
UTIAMC,1D,bullish,standard,1028.0,1008.85,1.9,5.18,1008.85,922.0,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
SHYAMMETL,1D,bullish,standard,1029.35,1002.85,2.64,4.56,1002.85,916.1,2026-07-13,20,True,True,2026-07-13T17:23:09+05:30
MAPMYINDIA,1D,bullish,standard,1184.9,1116.7,6.11,4.28,1116.7,808.0,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
ZENSARTECH,1D,bullish,standard,540.2,522.4,3.41,3.9,522.4,423.0,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
HEG,1D,bullish,standard,575.4,565.4,1.77,3.41,565.4,509.1,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
BAJAJ-AUTO,1D,bullish,standard,10381.0,10298.0,0.81,2.89,10298.0,9501.0,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
KAJARIACER,1D,bullish,standard,1236.4,1232.9,0.28,2.74,1232.9,1094.1,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
JSWINFRA,1D,bullish,standard,351.2,343.45,2.26,2.43,343.45,289.73,2026-07-13,20,True,True,2026-07-13T17:23:09+05:30
ARE&M,1D,bullish,standard,909.05,896.5,1.4,2.4,896.5,820.6,2026-07-13,20,False,True,2026-07-13T17:23:09+05:30
AEGISVOPAK,1D,bullish,standard,303.3,299.28,1.34,2.09,299.28,219.6,2026-07-13,20,True,True,2026-07-13T17:23:09+05:30
