symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
EMCURE,1H,bullish,standard,1994.6,1981.1,0.68,3.27,1981.1,1880.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
IKS,1H,bullish,standard,1873.0,1860.5,0.67,3.23,1860.5,1768.1,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ADANIGREEN,1H,bullish,standard,1394.5,1390.2,0.31,2.74,1390.2,1350.1,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ZEEL,1H,bullish,standard,116.65,116.45,0.17,2.4,116.45,106.3,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ADANIPOWER,1H,bullish,standard,212.18,212.15,0.01,2.1,212.15,207.2,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
DELHIVERY,1H,bullish,standard,476.5,475.25,0.26,2.06,475.25,463.05,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
MUTHOOTFIN,1H,bullish,standard,3127.5,3106.0,0.69,2.04,3106.0,2992.3,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BSE,1H,bullish,standard,3623.2,3591.0,0.9,1.97,3591.0,3452.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BAJAJFINSV,1H,bullish,standard,2023.0,2015.1,0.39,1.8,2015.1,1892.3,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
NBCC,1H,bullish,standard,95.45,95.3,0.16,1.65,95.3,93.09,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
SCHNEIDER,1H,bullish,standard,1389.6,1384.4,0.38,1.45,1384.4,1243.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
SIEMENS,1H,bullish,standard,3804.5,3803.7,0.02,1.29,3803.7,3582.6,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
VMM,1H,bearish,standard,107.0,107.05,-0.05,1.26,110.29,107.05,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
HYUNDAI,1D,bullish,standard,2188.5,2064.8,5.99,6.66,2064.8,1895.4,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BALKRISIND,1D,bullish,standard,2476.4,2336.0,6.01,6.36,2336.0,1982.1,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
JPPOWER,1D,bullish,standard,18.37,18.25,0.66,4.03,18.25,16.65,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BAJFINANCE,1D,bullish,standard,1139.2,1074.4,6.03,3.37,1074.4,994.1,2026-07-31,20,True,True,2026-07-31T13:07:34+05:30
CONCORDBIO,1D,bullish,standard,1382.1,1363.6,1.36,2.52,1363.6,1238.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ZEEL,1D,bullish,standard,116.65,113.7,2.59,2.16,113.7,96.3,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ESCORTS,1D,bullish,standard,3055.9,3039.9,0.53,2.13,3039.9,2880.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
M&M,1D,bullish,standard,3438.7,3321.2,3.54,2.0,3321.2,3079.16,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
RAINBOW,1D,bullish,standard,1528.1,1508.15,1.32,1.99,1508.15,1396.72,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BAJAJFINSV,1D,bullish,standard,2023.0,1945.0,4.01,1.93,1945.0,1801.5,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
KAYNES,1D,bullish,standard,3799.7,3732.9,1.79,1.93,3732.9,3131.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
TVSMOTOR,1D,bullish,standard,4313.5,4219.0,2.24,1.5,4219.0,3549.9,2026-07-31,20,True,True,2026-07-31T13:07:34+05:30
SYNGENE,1D,bearish,standard,387.25,399.0,-2.94,2.18,449.95,399.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
VTL,1D,bearish,standard,596.75,598.05,-0.22,1.61,688.0,598.05,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BALKRISIND,1W,bullish,standard,2476.4,2360.59,4.91,7.77,2360.59,1966.33,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
FSL,1W,bullish,standard,302.95,282.05,7.41,7.22,282.05,203.15,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
RKFORGE,1W,bullish,standard,635.75,630.98,0.76,4.39,630.98,459.41,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
REDINGTON,1W,bullish,standard,325.8,288.2,13.05,3.8,288.2,187.2,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
RADICO,1W,bullish,standard,4377.6,4183.72,4.63,2.7,4183.72,2546.75,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
PVRINOX,1W,bullish,standard,1128.85,1110.0,1.7,2.53,1110.0,907.4,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
COFORGE,1W,bullish,standard,1715.2,1565.41,9.57,2.18,1565.41,1005.79,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
LODHA,1W,bullish,standard,1267.75,1225.2,3.47,2.05,1225.2,650.8,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
CRAFTSMAN,1W,bullish,standard,10002.5,9925.89,0.77,2.03,9925.89,6443.64,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
LAURUSLABS,1W,bullish,standard,1818.7,1610.0,12.96,1.69,1610.0,935.37,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
LLOYDSME,1W,bullish,standard,2052.2,1950.0,5.24,1.61,1950.0,1119.23,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
LALPATHLAB,1W,bullish,standard,1896.7,1793.88,5.73,1.6,1793.88,1266.16,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
TVSMOTOR,1W,bullish,standard,4313.5,3974.7,8.52,1.56,3974.7,3228.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
SONACOMS,1W,bullish,standard,770.45,741.65,3.88,1.54,741.65,473.03,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
ETERNAL,1W,bullish,standard,304.95,300.35,1.53,1.42,300.35,212.6,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
DIVISLAB,1W,bullish,standard,8043.0,7407.95,8.57,1.38,7407.95,5624.31,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
KALYANKJIL,1W,bullish,standard,618.4,602.0,2.72,1.33,602.0,327.05,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BEL,1W,bearish,standard,387.65,399.0,-2.84,1.82,470.0,399.0,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
GABRIEL,1M,bullish,standard,1423.8,1385.5,2.76,2.29,1385.5,385.38,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
TORNTPHARM,1M,bullish,standard,5097.6,4742.9,7.48,2.15,4742.9,2855.68,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
KARURVYSYA,1M,bullish,standard,343.25,340.8,0.72,2.1,340.8,151.91,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
WELCORP,1M,bullish,standard,1661.1,1525.0,8.92,2.01,1525.0,644.52,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
HSCL,1M,bullish,standard,771.05,718.0,7.39,1.86,718.0,364.39,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
RRKABEL,1M,bullish,standard,2628.2,2549.0,3.11,1.68,2549.0,848.18,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
SONACOMS,1M,bullish,standard,770.45,711.82,8.24,1.64,711.82,376.41,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
NESTLEIND,1M,bullish,standard,1508.6,1490.93,1.18,1.57,1490.93,1039.94,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
SHYAMMETL,1M,bullish,standard,1034.0,1012.24,2.15,1.54,1012.24,622.75,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
DIVISLAB,1M,bullish,standard,8043.0,7010.54,14.73,1.5,7010.54,4912.28,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
TVSMOTOR,1M,bullish,standard,4313.5,3956.17,9.03,1.49,3956.17,2154.9,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
BAJAJ-AUTO,1M,bullish,standard,11528.5,10750.0,7.24,1.41,10750.0,6818.16,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
GLAND,1M,bullish,standard,2530.7,2528.3,0.09,1.4,2528.3,1266.01,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
PATANJALI,1M,bearish,standard,357.05,406.35,-12.13,3.69,665.11,406.35,2026-07-31,20,False,True,2026-07-31T13:07:34+05:30
