symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
SUPREMEIND,1H,bullish,standard,3551.6,3525.0,0.75,3.77,3525.0,3426.2,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
KAYNES,1H,bullish,standard,3650.0,3635.9,0.39,1.68,3635.9,3416.2,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
FEDERALBNK,1H,bearish,standard,322.35,325.45,-0.95,5.11,332.65,325.45,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
KFINTECH,1H,bearish,standard,887.95,893.55,-0.63,2.16,917.35,893.55,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
BDL,1H,bearish,standard,1140.0,1142.5,-0.22,1.91,1183.0,1142.5,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
WHIRLPOOL,1D,bullish,standard,916.7,878.0,4.41,22.82,878.0,706.0,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
CASTROLIND,1D,bullish,standard,201.87,197.85,2.03,4.92,197.85,184.1,2026-09-25,20,True,True,2026-09-25T15:21:42+05:30
ENGINERSIN,1D,bullish,standard,316.5,306.97,3.1,2.42,306.97,244.75,2026-09-25,20,True,True,2026-09-25T15:21:42+05:30
HBLENGINE,1D,bullish,standard,807.95,786.4,2.74,2.09,786.4,647.1,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
ZYDUSLIFE,1D,bullish,standard,1202.9,1198.9,0.33,1.63,1198.9,1086.0,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
WELCORP,1D,bullish,standard,2836.8,2836.0,0.03,1.27,2836.0,2240.2,2026-09-25,20,True,True,2026-09-25T15:21:42+05:30
POLICYBZR,1D,bearish,standard,1164.8,1207.2,-3.51,15.99,1904.9,1207.2,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
TMPV,1D,bearish,standard,290.05,295.0,-1.68,2.69,320.15,295.0,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
FORTIS,1D,bearish,standard,836.0,861.4,-2.95,2.4,941.9,861.4,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
CHOLAHLDNG,1D,bearish,standard,1401.0,1405.4,-0.31,1.84,1543.2,1405.4,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
KOTAKBANK,1D,bearish,standard,401.8,404.3,-0.62,1.66,429.1,404.3,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
TRENT,1D,bearish,standard,2665.1,2699.9,-1.29,1.65,2911.9,2699.9,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
GRAVITA,1D,bearish,standard,1496.8,1510.0,-0.87,1.39,1835.0,1510.0,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
INDIACEM,1D,bearish,standard,323.0,329.0,-1.82,1.31,379.5,329.0,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
ABDL,1W,bullish,standard,715.6,711.7,0.55,7.7,711.7,500.81,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
TEGA,1W,bullish,standard,2092.9,1970.0,6.24,4.55,1970.0,1471.29,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
ENGINERSIN,1W,bullish,standard,316.5,287.29,10.17,3.92,287.29,211.26,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
CASTROLIND,1W,bullish,standard,201.87,197.85,2.03,2.05,197.85,174.67,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
POLICYBZR,1W,bearish,standard,1164.8,1478.3,-21.21,11.25,1875.0,1478.3,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
BAYERCROP,1W,bearish,standard,3718.7,3761.1,-1.13,1.72,4765.85,3761.1,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
IRCON,1W,bearish,standard,106.09,106.8,-0.66,1.49,163.34,106.8,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
IRB,1W,bearish,standard,17.69,18.38,-3.75,1.43,23.84,18.38,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
SUZLON,1W,bearish,standard,40.73,41.76,-2.47,1.34,60.45,41.76,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
SJVN,1W,bearish,standard,61.89,63.2,-2.07,1.25,80.52,63.2,2026-09-25,20,False,True,2026-09-25T15:21:42+05:30
