symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
CANHLIFE,1H,bearish,standard,145.89,146.3,-0.28,2.05,153.15,146.3,2026-08-13,20,False,True,2026-08-13T11:38:53+05:30
NETWEB,1D,bullish,standard,5127.0,5085.0,0.83,1.6,5085.0,4112.44,2026-08-13,20,False,True,2026-08-13T11:38:53+05:30
PAGEIND,1D,bearish,standard,37530.0,37695.0,-0.44,1.28,41590.0,37695.0,2026-08-13,20,False,True,2026-08-13T11:38:53+05:30
FINCABLES,1W,bullish,standard,1248.85,1203.9,3.73,15.94,1203.9,765.5,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
GLAND,1W,bullish,standard,2913.1,2614.55,11.42,3.46,2614.55,1579.67,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
FLUOROCHEM,1W,bullish,standard,4786.0,4653.2,2.85,2.91,4653.2,2925.1,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
POLYMED,1W,bullish,standard,1840.3,1777.0,3.56,2.82,1777.0,1182.0,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
SAPPHIRE,1W,bullish,standard,234.71,229.8,2.14,2.09,229.8,139.91,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
PAYTM,1W,bullish,standard,1603.2,1459.5,9.85,2.08,1459.5,930.6,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
NAUKRI,1W,bullish,standard,1341.5,1277.9,4.98,1.6,1277.9,905.51,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
DEVYANI,1W,bullish,standard,140.7,135.98,3.47,1.6,135.98,91.55,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
SAILIFE,1W,bullish,standard,1460.0,1449.8,0.7,1.59,1449.8,927.05,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
AARTIIND,1W,bullish,standard,534.2,523.1,2.12,1.34,523.1,394.6,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
GODREJCP,1W,bearish,standard,925.6,956.98,-3.28,6.12,1136.05,956.98,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
PIIND,1W,bearish,standard,2489.6,2517.96,-1.13,1.97,3182.68,2517.96,2026-08-14,20,False,True,2026-08-13T11:38:53+05:30
NEULANDLAB,1M,bullish,standard,22730.0,20051.94,13.36,1.62,20051.94,10163.48,2026-08-31,20,False,True,2026-08-13T11:38:53+05:30
GLAND,1M,bullish,standard,2913.1,2566.61,13.5,1.56,2566.61,1256.51,2026-08-31,20,False,True,2026-08-13T11:38:53+05:30
NAVINFLUOR,1M,bullish,standard,8317.0,7936.0,4.8,1.28,7936.0,3168.23,2026-08-31,20,False,True,2026-08-13T11:38:53+05:30
