symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
GMRAIRPORT,107.96,V+N,-2.53,below,105.23,107.96,107.96,107.96,107.96,0.0,0.0,0.019,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
CROMPTON,247.40,V+N,5.66,above,261.4,247.4,247.4,247.4,247.4,0.0,1.6,0.025,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
SUPREMEIND,3395.23,V+N,1.7,above,3453.0,3395.23,3395.07,3395.23,3394.9,0.01,1.9,0.04,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
ENDURANCE,2706.87,V+N,3.92,above,2813.0,2706.87,2706.63,2706.87,2706.4,0.017,3.0,0.044,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
JSWCEMENT,134.19,V+N,-1.0,below,132.84,134.19,134.2,134.21,134.19,0.017,3.0,0.037,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
IRCON,126.64,V+N,-0.41,below,126.12,126.64,126.65,126.66,126.64,0.018,3.3,0.043,1,2026-07-29,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
PFIZER,4710.40,V+N,1.94,above,4801.8,4710.4,4710.1,4710.4,4709.8,0.013,3.3,0.021,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
GRSE,2624.55,V+N,-1.11,below,2595.3,2624.55,2625.07,2625.58,2624.55,0.039,3.8,0.067,1,2026-07-29,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
LTM,4310.75,V+N,3.94,above,4480.6,4310.75,4310.23,4310.75,4309.72,0.024,3.8,0.032,1,2026-07-28,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
IREDA,120.74,V+N,-0.77,below,119.8,120.74,120.76,120.79,120.74,0.047,4.1,0.051,1,2026-07-29,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
POWERGRID,282.90,V+N,1.17,above,286.2,282.9,282.88,282.9,282.87,0.012,4.1,0.017,1,2026-07-29,2026-07-30,True,True,5.0,2026-07-30T12:57:24+05:30
PATANJALI,355.11,V+W,0.57,above,357.15,355.11,353.07,355.11,351.03,1.157,97.3,0.019,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
KAYNES,3584.93,V+W,1.1,above,3624.3,3584.93,3531.27,3584.93,3477.6,3.04,97.8,0.046,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
TATACAP,364.03,V+W,-0.64,below,361.7,364.03,366.27,368.5,364.03,1.22,98.0,0.016,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
AFFLE,1611.80,V+W,0.94,above,1627.0,1611.8,1591.8,1611.8,1571.8,2.513,99.2,0.032,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
CUB,231.67,V+W,-4.38,below,221.51,231.67,233.82,235.98,231.67,1.846,99.2,0.034,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
J&KBANK,159.00,V+W,-3.68,below,153.15,159.0,163.37,167.74,159.0,5.352,99.7,0.029,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ICICIBANK,1438.10,V,-0.62,below,1429.2,1438.1,1438.3,1438.5,1438.1,0.028,5.5,0.023,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
CONCORDBIO,1256.70,V,6.63,above,1340.0,1256.7,1256.5,1256.7,1256.3,0.032,5.8,0.022,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
SWANCORP,310.33,V,-0.54,below,308.65,310.33,310.4,310.48,310.33,0.048,5.8,0.037,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ASHOKLEY,157.99,V,-0.71,below,156.87,157.99,158.02,158.05,157.99,0.038,6.3,0.027,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
COALINDIA,409.99,V,1.53,above,416.25,409.99,409.93,409.99,409.88,0.028,6.3,0.022,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
PNBHOUSING,1069.58,V,-3.05,below,1037.0,1069.58,1069.77,1069.95,1069.58,0.034,6.3,0.027,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
SHREECEM,26865.00,V,-1.64,below,26425.0,26865.0,26868.33,26871.67,26865.0,0.025,6.3,0.013,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
TATAINVEST,654.18,V,3.58,above,677.6,654.18,654.07,654.18,653.95,0.036,6.3,0.025,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ABDL,619.99,V,5.23,above,652.4,619.99,619.68,619.99,619.38,0.1,6.6,0.076,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ANGELONE,302.25,V,-2.65,below,294.25,302.25,302.33,302.42,302.25,0.055,6.6,0.029,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
MRF,133110.00,V,1.27,above,134800.0,133110.0,133080.0,133110.0,133050.0,0.045,6.8,0.037,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
JINDALSAW,257.68,V,-0.96,below,255.2,257.68,257.77,257.85,257.68,0.065,7.1,0.043,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
JSL,724.90,V,1.69,above,737.15,724.9,724.7,724.9,724.5,0.055,7.1,0.041,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
PNB,111.69,V,-0.37,below,111.27,111.69,111.72,111.76,111.69,0.063,8.5,0.034,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ABSLAMC,1000.25,V,2.01,above,1020.4,1000.25,999.9,1000.25,999.55,0.07,8.8,0.033,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
HINDZINC,527.45,V,1.05,above,533.0,527.45,527.27,527.45,527.08,0.07,9.0,0.038,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
NEULANDLAB,18895.50,V,1.88,above,19250.0,18895.5,18887.33,18895.5,18879.17,0.086,9.0,0.03,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
SAMMAANCAP,163.05,V,-1.79,below,160.13,163.05,163.12,163.2,163.05,0.09,9.9,0.04,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
ANURAS,1218.75,V,-0.94,below,1207.3,1218.75,1219.1,1219.45,1218.75,0.057,10.4,0.024,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
SIGNATURE,801.27,V,2.11,above,818.15,801.27,800.95,801.27,800.62,0.081,11.2,0.032,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
CASTROLIND,184.18,V,0.57,above,185.23,184.18,184.14,184.18,184.1,0.045,11.8,0.014,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
RBLBANK,364.74,V,4.43,above,380.9,364.74,364.58,364.74,364.43,0.087,11.8,0.032,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
LATENTVIEW,317.77,V,-1.77,below,312.15,317.77,317.93,318.1,317.77,0.105,12.3,0.035,1,2026-07-29,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
BAJAJHLDNG,10825.17,V,1.1,above,10944.0,10825.17,10819.33,10825.17,10813.5,0.108,12.9,0.025,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
MAPMYINDIA,1137.90,V,4.39,above,1187.8,1137.9,1137.32,1137.9,1136.73,0.103,14.2,0.027,1,2026-07-28,2026-07-30,True,False,5.0,2026-07-30T12:57:24+05:30
