symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
EMCURE,1914.4,V+N,2.83,above,1968.6,1914.4,1914.4,1914.4,1914.4,0.0,0.0,0.029,1,2026-09-09,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
ERIS,1324.62,V+N,2.5,above,1357.7,1324.62,1324.53,1324.62,1324.45,0.013,2.2,0.031,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
MPHASIS,2354.55,V+N,-2.41,below,2297.7,2354.55,2354.7,2354.85,2354.55,0.013,2.2,0.028,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
NIVABUPA,80.55,V+N,-1.43,below,79.4,80.55,80.55,80.56,80.55,0.004,2.2,0.018,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
HOMEFIRST,1236.8,V+N,-2.04,below,1211.6,1236.8,1236.9,1237.0,1236.8,0.016,2.5,0.042,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
SUNPHARMA,1886.0,V+N,-2.14,below,1845.7,1886.0,1886.1,1886.2,1886.0,0.011,2.7,0.02,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
TIMKEN,3100.1,V+N,6.68,above,3307.1,3100.1,3099.7,3100.1,3099.3,0.026,2.7,0.047,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
LUPIN,2104.9,V+N,-1.29,below,2077.8,2104.9,2105.1,2105.3,2104.9,0.019,3.8,0.027,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
TECHNOE,965.27,V+N,1.89,above,983.5,965.27,965.08,965.27,964.89,0.04,4.4,0.049,1,2026-09-08,2026-09-10,True,True,5.0,2026-09-10T14:51:34+05:30
PFIZER,4353.93,V+W,-5.68,below,4106.6,4353.93,4397.17,4440.4,4353.93,1.966,99.5,0.025,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
REDINGTON,378.38,V,3.79,above,392.7,378.38,378.27,378.38,378.16,0.057,6.0,0.04,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
FIVESTAR,523.98,V,1.22,above,530.35,523.98,523.8,523.98,523.62,0.067,6.8,0.042,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ACC,1261.85,V,-0.54,below,1255.0,1261.85,1262.17,1262.48,1261.85,0.05,7.7,0.035,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
GESHIP,1392.87,V,0.7,above,1402.6,1392.87,1392.33,1392.87,1391.8,0.077,8.2,0.037,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
SAGILITY,45.22,V,-1.86,below,44.38,45.22,45.24,45.27,45.22,0.096,8.5,0.047,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
PWL,125.31,V,1.96,above,127.77,125.31,125.25,125.31,125.19,0.098,8.8,0.073,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
RHIM,371.59,V,2.22,above,379.85,371.59,371.48,371.59,371.38,0.058,8.8,0.031,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ASAHIINDIA,956.95,V,2.11,above,977.15,956.95,956.5,956.95,956.05,0.094,9.0,0.042,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
GODREJIND,1142.6,V,-1.76,below,1122.5,1142.6,1143.07,1143.53,1142.6,0.082,9.3,0.047,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
USHAMART,498.07,V,-0.63,below,494.95,498.07,498.27,498.46,498.07,0.077,9.3,0.04,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
JSWINFRA,332.35,V,3.61,above,344.35,332.35,332.23,332.35,332.12,0.07,11.8,0.032,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
CHALET,896.5,V,-3.4,below,866.0,896.5,896.92,897.33,896.5,0.093,12.3,0.027,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
INDIGO,4976.5,V,-0.98,below,4927.5,4976.5,4978.0,4979.5,4976.5,0.06,12.3,0.025,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
HEG,262.92,V,-5.05,below,249.65,262.92,263.08,263.25,262.92,0.127,13.2,0.045,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
BBTC,1478.17,V,-3.06,below,1432.9,1478.17,1478.83,1479.5,1478.17,0.09,13.7,0.03,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
HDBFS,683.34,V,-1.6,below,672.4,683.34,683.58,683.83,683.34,0.071,14.1,0.024,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
DELHIVERY,454.23,V,-1.39,below,447.9,454.23,454.45,454.67,454.23,0.099,14.8,0.023,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
SUPREMEIND,3555.28,V,-1.34,below,3507.6,3555.28,3557.57,3559.85,3555.28,0.128,14.8,0.037,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ASTERDM,789.12,V,-2.36,below,770.5,789.12,789.53,789.94,789.12,0.103,15.3,0.028,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ABREL,1369.05,V,-2.59,below,1333.6,1369.05,1370.07,1371.08,1369.05,0.148,15.6,0.025,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
M&MFIN,374.6,V,-4.12,below,359.15,374.6,374.85,375.1,374.6,0.133,17.0,0.039,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
MCX,3353.58,V,-1.5,below,3303.4,3353.58,3357.17,3360.75,3353.58,0.213,18.6,0.058,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
DRREDDY,1149.25,V,-0.52,below,1143.3,1149.25,1149.83,1150.42,1149.25,0.101,19.7,0.021,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ABSLAMC,1036.82,V,5.65,above,1095.4,1036.82,1035.83,1036.82,1034.85,0.19,20.5,0.033,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
IGIL,317.2,V,-1.86,below,311.3,317.2,317.5,317.8,317.2,0.189,20.8,0.029,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
WHIRLPOOL,805.72,V,-1.16,below,796.35,805.72,806.45,807.17,805.72,0.18,21.9,0.049,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ATHERENERG,1586.2,V,3.28,above,1638.2,1586.2,1584.13,1586.2,1582.07,0.261,22.4,0.066,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
BATAINDIA,664.28,V,-0.97,below,657.85,664.28,664.72,665.15,664.28,0.13,22.7,0.022,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ACMESOLAR,411.05,V,-3.48,below,396.75,411.05,411.57,412.08,411.05,0.251,23.8,0.056,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
SOBHA,1252.2,V,-2.6,below,1219.7,1252.2,1253.33,1254.47,1252.2,0.181,24.1,0.031,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ELGIEQUIP,638.9,V,-2.57,below,622.45,638.9,639.6,640.3,638.9,0.219,24.4,0.049,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ABDL,597.17,V,2.42,above,611.6,597.17,596.28,597.17,595.39,0.299,24.7,0.074,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
MARICO,814.51,V,-1.72,below,800.5,814.51,815.12,815.73,814.51,0.149,24.9,0.019,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
OBEROIRLTY,1835.47,V,-3.03,below,1779.9,1835.47,1837.13,1838.8,1835.47,0.181,25.8,0.045,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ASTRAL,1496.2,V,-2.75,below,1455.0,1496.2,1497.73,1499.27,1496.2,0.205,26.6,0.037,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
FSL,258.12,V,-2.23,below,252.35,258.12,258.43,258.75,258.12,0.245,26.6,0.037,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
TEGA,1684.25,V,2.79,above,1731.2,1684.25,1682.27,1684.25,1680.28,0.236,28.5,0.045,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
MAXHEALTH,991.88,V,4.37,above,1035.2,991.88,990.77,991.88,989.65,0.225,29.0,0.038,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
JKTYRE,364.65,V,-1.86,below,357.85,364.65,365.2,365.75,364.65,0.301,29.6,0.034,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
TATACAP,367.18,V,-0.78,below,364.3,367.18,367.47,367.76,367.18,0.159,29.8,0.017,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
HEXT,516.6,V,-2.17,below,505.4,516.6,517.35,518.1,516.6,0.29,30.4,0.047,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
MAPMYINDIA,969.92,V,-2.25,below,948.1,969.92,971.03,972.15,969.92,0.23,31.2,0.034,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ICICIGI,1485.9,V,-1.53,below,1463.2,1485.9,1487.4,1488.9,1485.9,0.202,31.5,0.022,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ACUTAAS,3198.5,V,7.87,above,3450.3,3198.5,3193.03,3198.5,3187.57,0.342,32.9,0.036,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
PAGEIND,35950.83,V,-0.54,below,35755.0,35950.83,35986.67,36022.5,35950.83,0.199,32.9,0.027,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
DALBHARAT,1705.5,V,2.76,above,1752.6,1705.5,1703.83,1705.5,1702.17,0.196,33.2,0.029,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
LTM,4435.68,V,-1.81,below,4355.2,4435.68,4441.37,4447.05,4435.68,0.256,34.0,0.032,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
INDIACEM,353.96,V,-1.9,below,347.25,353.96,354.47,354.97,353.96,0.287,35.3,0.035,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
CIPLA,1385.27,V,-1.09,below,1370.1,1385.27,1386.53,1387.8,1385.27,0.183,36.7,0.023,1,2026-09-08,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
LICI,407.92,V,-0.51,below,405.85,407.92,408.33,408.75,407.92,0.204,36.7,0.031,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
HFCL,246.06,V,-5.24,below,233.16,246.06,246.69,247.32,246.06,0.512,38.1,0.038,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
NAVINFLUOR,8791.92,V,-1.22,below,8685.0,8791.92,8808.33,8824.75,8791.92,0.373,38.6,0.046,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
IRB,19.14,V,4.05,above,19.92,19.14,19.12,19.14,19.09,0.262,38.9,0.039,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
ASHOKLEY,167.25,V,-0.72,below,166.04,167.25,167.5,167.75,167.25,0.297,39.2,0.027,1,2026-09-09,2026-09-10,True,False,5.0,2026-09-10T14:51:34+05:30
