symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
INOXWIND,1H,bullish,standard,77.65,77.4,0.32,4.21,77.4,73.62,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
TEGA,1D,bullish,standard,2136.0,1970.0,8.43,8.47,1970.0,1532.82,2026-09-21,20,True,True,2026-09-21T15:46:59+05:30
PATANJALI,1D,bullish,standard,396.2,367.4,7.84,7.19,367.4,335.75,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
JYOTICNC,1D,bullish,standard,1113.75,1065.0,4.58,5.19,1065.0,928.6,2026-09-21,20,True,True,2026-09-21T15:46:59+05:30
MANKIND,1D,bullish,standard,2431.0,2423.9,0.29,4.32,2423.9,2222.0,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
USHAMART,1D,bullish,standard,530.3,529.3,0.19,3.33,529.3,464.15,2026-09-21,20,True,True,2026-09-21T15:46:59+05:30
PFOCUS,1D,bullish,standard,353.6,347.25,1.83,3.23,347.25,277.5,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
ACMESOLAR,1D,bullish,standard,458.8,440.7,4.11,2.86,440.7,376.3,2026-09-21,20,True,True,2026-09-21T15:46:59+05:30
AEGISLOG,1D,bullish,standard,1479.9,1438.1,2.91,2.1,1438.1,1180.0,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
AEGISVOPAK,1D,bullish,standard,317.75,317.0,0.24,1.81,317.0,258.3,2026-09-21,20,True,True,2026-09-21T15:46:59+05:30
OFSS,1D,bearish,standard,10937.0,11355.0,-3.68,2.67,12540.0,11355.0,2026-09-21,20,False,True,2026-09-21T15:46:59+05:30
TEGA,1W,bullish,standard,2136.0,1970.0,8.43,2.79,1970.0,1471.29,2026-09-25,20,False,True,2026-09-21T15:46:59+05:30
TEGA,1M,bullish,standard,2136.0,2122.53,0.63,4.88,2122.53,1197.49,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
GRAPHITE,1M,bullish,standard,813.1,793.69,2.45,2.37,793.69,355.0,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
CAPLIPOINT,1M,bullish,standard,2755.5,2694.84,2.25,1.72,2694.84,1495.03,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
USHAMART,1M,bullish,standard,530.3,523.57,1.29,1.59,523.57,274.28,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
PVRINOX,1M,bullish,standard,1348.6,1329.0,1.47,1.55,1329.0,830.0,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
SYRMA,1M,bullish,standard,1714.1,1541.42,11.2,1.51,1541.42,368.94,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
WELCORP,1M,bullish,standard,2765.7,2443.9,13.17,1.41,2443.9,658.55,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
ENGINERSIN,1M,bullish,standard,285.7,267.0,7.0,1.32,267.0,139.04,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
FINCABLES,1M,bullish,standard,1396.4,1364.29,2.35,1.26,1364.29,695.85,2026-09-30,20,False,True,2026-09-21T15:46:59+05:30
