symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
ALKEM,5562.50,V+N,1.87,above,5666.5,5562.5,5562.5,5562.5,5562.5,0.0,0.0,0.024,1,2026-07-03,2026-07-07,True,True,5.0,2026-07-07T13:36:43+05:30
BBTC,1556.55,V+N,-1.37,below,1535.3,1556.55,1556.6,1556.65,1556.55,0.006,1.4,0.036,1,2026-07-03,2026-07-07,True,True,5.0,2026-07-07T13:36:43+05:30
MOTILALOFS,968.47,V+N,-2.42,below,945.0,968.47,968.6,968.73,968.47,0.026,2.7,0.045,1,2026-07-03,2026-07-07,True,True,5.0,2026-07-07T13:36:43+05:30
NMDC,85.04,V+N,-0.55,below,84.57,85.04,85.05,85.06,85.04,0.024,3.8,0.028,1,2026-07-06,2026-07-07,True,True,5.0,2026-07-07T13:36:43+05:30
HOMEFIRST,1204.40,V+N,-1.07,below,1191.5,1204.4,1204.67,1204.93,1204.4,0.044,4.9,0.044,1,2026-07-03,2026-07-07,True,True,5.0,2026-07-07T13:36:43+05:30
ZENSARTECH,483.56,V+W,-2.27,below,472.6,483.56,489.17,494.77,483.56,2.293,98.6,0.035,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
HDFCBANK,825.98,V+W,0.51,above,830.2,825.98,822.12,825.98,818.25,0.941,98.9,0.02,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
HUDCO,214.63,V,-2.23,below,209.85,214.63,214.68,214.72,214.63,0.04,5.5,0.036,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
MRF,134629.17,V,3.09,above,138790.0,134629.17,134603.33,134629.17,134577.5,0.038,5.8,0.035,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
AADHARHFC,556.60,V,-2.43,below,543.1,556.6,556.7,556.8,556.6,0.036,6.3,0.025,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
EMMVEE,350.95,V,-6.05,below,329.7,350.95,351.05,351.15,350.95,0.057,6.3,0.044,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
GRANULES,833.54,V,3.14,above,859.75,833.54,833.28,833.54,833.02,0.062,6.6,0.038,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
URBANCO,132.00,V,4.43,above,137.85,132.0,131.97,132.0,131.93,0.053,7.1,0.044,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
BAJAJHLDNG,11069.50,V,-2.81,below,10758.0,11069.5,11072.67,11075.83,11069.5,0.057,7.7,0.026,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
CEATLTD,3803.10,V,3.41,above,3932.8,3803.1,3801.87,3803.1,3800.63,0.065,7.7,0.04,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
SAIL,169.27,V,-2.34,below,165.31,169.27,169.32,169.36,169.27,0.053,9.6,0.024,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
GABRIEL,1233.50,V,2.73,above,1267.2,1233.5,1232.93,1233.5,1232.37,0.092,9.9,0.039,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
IGIL,359.67,V,-2.8,below,349.6,359.67,359.83,360.0,359.67,0.093,9.9,0.028,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
BATAINDIA,696.77,V,-1.54,below,686.05,696.77,696.95,697.12,696.77,0.05,10.1,0.022,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
INDIACEM,385.42,V,-1.85,below,378.3,385.42,385.55,385.68,385.42,0.065,10.4,0.027,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
GILLETTE,7618.75,V,3.07,above,7852.5,7618.75,7616.0,7618.75,7613.25,0.072,10.7,0.038,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
SAMMAANCAP,176.33,V,-3.54,below,170.09,176.33,176.43,176.54,176.33,0.117,11.8,0.038,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
ENDURANCE,2644.85,V,0.69,above,2663.1,2644.85,2643.5,2644.85,2642.15,0.102,12.1,0.046,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
FLUOROCHEM,3932.35,V,-0.73,below,3903.5,3932.35,3933.63,3934.92,3932.35,0.065,12.3,0.022,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
LATENTVIEW,280.70,V,4.38,above,293.0,280.7,280.55,280.7,280.4,0.107,12.3,0.033,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
AFFLE,1465.40,V,-0.74,below,1454.6,1465.4,1466.2,1467.0,1465.4,0.109,12.9,0.027,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
CCL,1174.35,V,1.01,above,1186.2,1174.35,1173.9,1174.35,1173.45,0.077,13.2,0.021,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
MPHASIS,2299.50,V,3.52,above,2380.5,2299.5,2298.53,2299.5,2297.57,0.084,13.2,0.024,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
NSLNISP,44.02,V,-1.95,below,43.16,44.02,44.05,44.08,44.02,0.136,13.2,0.048,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
JKTYRE,410.32,V,0.79,above,413.55,410.32,410.03,410.32,409.74,0.142,14.2,0.045,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
THELEELA,475.41,V,2.59,above,487.7,475.41,475.12,475.41,474.82,0.123,15.4,0.034,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
GODIGIT,313.75,V,-1.15,below,310.15,313.75,313.95,314.15,313.75,0.127,15.6,0.029,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
HINDPETRO,399.98,V,0.76,above,403.0,399.98,399.73,399.98,399.49,0.121,16.7,0.034,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
INDHOTEL,737.79,V,1.11,above,746.0,737.79,737.43,737.79,737.08,0.097,17.0,0.018,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
NUVOCO,321.70,V,-2.21,below,314.6,321.7,321.92,322.13,321.7,0.135,17.0,0.037,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
CAMS,789.23,V,-1.86,below,774.55,789.23,789.67,790.1,789.23,0.11,18.4,0.049,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
DIVISLAB,6753.00,V,0.42,above,6781.5,6753.0,6749.0,6753.0,6745.0,0.119,19.2,0.024,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
JUBLPHARMA,971.48,V,1.36,above,984.65,971.48,970.72,971.48,969.96,0.156,19.5,0.023,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
HONAUT,39537.50,V,-3.51,below,38150.0,39537.5,39560.0,39582.5,39537.5,0.114,19.7,0.024,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
POONAWALLA,460.60,V,2.69,above,473.0,460.6,460.25,460.6,459.9,0.152,19.7,0.042,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
NTPCGREEN,95.10,V,-2.21,below,93.0,95.1,95.18,95.26,95.1,0.158,21.9,0.021,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
EICHERMOT,7334.75,V,3.04,above,7558.0,7334.75,7330.0,7334.75,7325.25,0.13,23.8,0.024,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
SBFC,91.47,V,1.38,above,92.74,91.47,91.4,91.47,91.32,0.164,24.1,0.033,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
LAURUSLABS,1538.50,V,-3.09,below,1491.0,1538.5,1539.77,1541.03,1538.5,0.165,24.9,0.017,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
GRAVITA,1722.37,V,1.74,above,1752.4,1722.37,1720.33,1722.37,1718.3,0.236,25.2,0.031,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
DELHIVERY,508.93,V,2.01,above,519.15,508.93,508.43,508.93,507.94,0.193,25.8,0.023,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
COFORGE,1480.05,V,1.85,above,1507.5,1480.05,1478.2,1480.05,1476.35,0.25,26.0,0.028,1,2026-07-06,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
MSUMI,41.35,V,-1.17,below,40.87,41.35,41.41,41.46,41.35,0.258,28.8,0.031,1,2026-07-03,2026-07-07,True,False,5.0,2026-07-07T13:36:43+05:30
