symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
BAJFINANCE,1003.8,V+N,1.28,above,1016.6,1003.8,1003.8,1003.8,1003.8,0.0,0.0,0.025,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
ERIS,1415.97,V+N,1.45,above,1436.5,1415.97,1415.93,1415.97,1415.9,0.005,1.4,0.033,1,2026-07-08,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
HDFCBANK,817.57,V+N,0.92,above,825.1,817.57,817.57,817.57,817.56,0.002,1.6,0.02,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
KIMS,806.0,V+N,1.04,above,814.4,806.0,805.98,806.0,805.97,0.004,1.6,0.041,1,2026-07-08,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
TATAPOWER,375.55,V+N,1.42,above,380.9,375.55,375.53,375.55,375.52,0.009,2.2,0.029,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
AMBER,7602.0,V+N,1.97,above,7752.0,7602.0,7601.5,7602.0,7601.0,0.013,2.5,0.05,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
GPIL,250.83,V+N,1.72,above,255.15,250.83,250.82,250.83,250.81,0.007,2.7,0.033,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
HINDCOPPER,486.57,V+N,2.76,above,500.0,486.57,486.53,486.57,486.49,0.017,3.0,0.032,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
IREDA,121.86,V+N,3.76,above,126.45,121.86,121.85,121.86,121.83,0.03,3.6,0.051,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
POONAWALLA,464.0,V+N,2.55,above,475.85,464.0,463.95,464.0,463.9,0.022,3.6,0.04,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
JKCEMENT,5331.33,V+N,1.08,above,5389.0,5331.33,5330.67,5331.33,5330.0,0.025,4.1,0.033,1,2026-07-08,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
SUZLON,53.69,V+N,0.7,above,54.07,53.69,53.69,53.69,53.68,0.025,4.1,0.028,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
IEX,117.9,V+N,0.57,above,118.57,117.9,117.88,117.9,117.87,0.028,4.4,0.031,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
JBMA,670.33,V+N,2.46,above,686.8,670.33,670.22,670.33,670.11,0.032,4.7,0.034,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
SONATSOFTW,275.87,V+N,1.77,above,280.75,275.87,275.83,275.87,275.8,0.024,4.7,0.026,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
WAAREEENER,2862.78,V+N,1.87,above,2916.4,2862.78,2862.17,2862.78,2861.55,0.043,4.7,0.043,1,2026-07-09,2026-07-10,True,True,5.0,2026-07-10T13:38:57+05:30
ACC,1356.0,V+W,2.29,above,1387.0,1356.0,1349.03,1356.0,1342.07,1.033,97.0,0.033,1,2026-07-08,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
SHREECEM,26290.0,V+W,1.12,above,26585.0,26290.0,26163.33,26290.0,26036.67,0.968,97.3,0.012,1,2026-07-08,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
BRIGADE,528.86,V+W,5.86,above,559.85,528.86,523.72,528.86,518.58,1.964,98.6,0.024,1,2026-07-09,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
KALYANKJIL,432.98,V+W,9.64,above,474.7,432.98,422.95,432.98,412.93,4.741,99.7,0.039,1,2026-07-09,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
MAPMYINDIA,1049.47,V+W,4.54,above,1097.15,1049.47,1029.73,1049.47,1010.0,3.833,99.7,0.027,1,2026-07-09,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
IRFC,88.1,V,1.95,above,89.82,88.1,88.08,88.1,88.07,0.042,5.5,0.036,1,2026-07-09,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
GLAXO,2410.35,V,1.12,above,2437.4,2410.35,2409.9,2410.35,2409.45,0.037,6.0,0.026,1,2026-07-08,2026-07-10,True,False,5.0,2026-07-10T13:38:57+05:30
